terrakey,intent,assgn_id,adm,adm_ref_id,addr_code,network,stn_id,ctry,d_adm_ntc,d_inuse,d_rcv,notice_typ,op_agcy,fragment,prov,region,transmitter.frq,lat_deg,lat_ns,lat_min,lat_sec,transmitter.lat,lat_rdn,long_deg,long_ew,long_min,long_sec,transmitter.lon,long_rdn,site,sync_net,gnd_cond,rj81_id,rj81_cls,noise_zn,src_notice,d_updated,src_update,stage,is_notice,is_public,is_resub,target,amend_type,is_pub_req,d_pub_req,fdg_observ,d_recog,freq_min,freq_max,terrakey.1,op_prd_cde,op_prd_no,transmitter.txw,pwr_dbw,bdwdth,emi_cls,tran_sys,adj_ratio,ant_type,antenna.azi,e_max,emrp_kw,emrp_dbw,transmitter.alt,op_hh_fr,op_hh_to,antenna.hbw
24885,RECORDED,75007109,IND,,,24885,,IND,,,,1A2,,GE75,,3,1.413,26,N,27,0,26.45,0.4616395871524923,74,E,42,0,74.7,1.303760951239742,AJMER,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.403,1.423,24885,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,110.0,300.0,900.0,120
25644,RECORDED,75007883,IND,,,25644,,IND,,,,1A2,,GE75,,3,1.485,26,N,27,0,26.45,0.4616395871524923,74,E,42,0,74.7,1.303760951239742,AJMER,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25644,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25644,RECORDED,75007883,IND,,,25644,,IND,,,,1A2,,GE75,,3,1.485,26,N,27,0,26.45,0.4616395871524923,74,E,42,0,74.7,1.303760951239742,AJMER,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25644,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25645,RECORDED,75007884,IND,,,25645,,IND,,,,1A2,,GE75,,3,1.485,20,N,42,0,20.7,0.3612831551628201,77,E,2,0,77.03333333333333,1.3444853004529425,AKOLA,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25645,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25645,RECORDED,75007884,IND,,,25645,,IND,,,,1A2,,GE75,,3,1.485,20,N,42,0,20.7,0.3612831551628201,77,E,2,0,77.03333333333333,1.3444853004529425,AKOLA,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25645,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25650,RECORDED,75007889,IND,,,25650,,IND,,,,1A2,,GE75,,3,1.485,9,N,30,0,9.5,0.1658062789394585,76,E,23,0,76.38333333333334,1.3331406603149796,ALEPPEY,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25650,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25650,RECORDED,75007889,IND,,,25650,,IND,,,,1A2,,GE75,,3,1.485,9,N,30,0,9.5,0.1658062789394585,76,E,23,0,76.38333333333334,1.3331406603149796,ALEPPEY,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25650,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25646,RECORDED,75007885,IND,,,25646,,IND,,,,1A2,,GE75,,3,1.485,18,N,40,0,18.666666666666668,0.3257947937056027,72,E,54,0,72.9,1.2723450247038448,ALIBAGH,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25646,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25646,RECORDED,75007885,IND,,,25646,,IND,,,,1A2,,GE75,,3,1.485,18,N,40,0,18.666666666666668,0.3257947937056027,72,E,54,0,72.9,1.2723450247038448,ALIBAGH,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25646,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25647,RECORDED,75007886,IND,,,25647,,IND,,,,1A2,,GE75,,3,1.485,27,N,54,0,27.9,0.4869468613064097,78,E,6,0,78.1,1.3631021458075483,ALIGARH,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25647,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25647,RECORDED,75007886,IND,,,25647,,IND,,,,1A2,,GE75,,3,1.485,27,N,54,0,27.9,0.4869468613064097,78,E,6,0,78.1,1.3631021458075483,ALIGARH,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25647,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25648,RECORDED,75007887,IND,,,25648,,IND,,,,1A2,,GE75,,3,1.485,22,N,30,0,22.5,0.3926990816987175,88,E,20,0,88.33333333333333,1.5417075059282983,ALIPORE,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25648,HJ,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
25648,RECORDED,75007887,IND,,,25648,,IND,,,,1A2,,GE75,,3,1.485,22,N,30,0,22.5,0.3926990816987175,88,E,20,0,88.33333333333333,1.5417075059282983,ALIPORE,,3.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.475,1.495,25648,HN,1,1000.0,30.0,20,A3E--,ANALOG,9.0,A,0.0,0.0,1.0,30.0,100.0,0.0,2400.0,120
2071,RECORDED,80017332,IND,,A,ALLAHABAD,,IND,,1978-11-23 00:00:00,1985-09-19 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.026,25,N,28,0,25.466666666666665,0.444477182841215,81,E,54,0,81.9,1.4294246573833318,ALLAHABAD,,10.0,,,A,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1978-11-29 00:00:00,1.016,1.036,2071,HJ,1,1000.0,30.0,20,A3E--,ANALOG,,A,0.0,2.1,,,150.0,0.0,2400.0,120
2071,RECORDED,80017332,IND,,A,ALLAHABAD,,IND,,1978-11-23 00:00:00,1985-09-19 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.026,25,N,28,0,25.466666666666665,0.444477182841215,81,E,54,0,81.9,1.4294246573833318,ALLAHABAD,,10.0,,,A,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1978-11-29 00:00:00,1.016,1.036,2071,HN,1,1000.0,30.0,20,A3E--,ANALOG,,A,0.0,2.1,,,150.0,0.0,2400.0,120
4013,RECORDED,80019864,IND,,A,ALLAHABAD,,IND,,1978-11-23 00:00:00,1985-05-24 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.485,25,N,28,0,25.466666666666665,0.444477182841215,81,E,54,0,81.9,1.4294246573833318,ALLAHABAD,,10.0,,,A,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1978-11-29 00:00:00,1.475,1.495,4013,HJ,1,1000.0,30.0,20,A3E--,ANALOG,,A,0.0,0.0,,,100.0,0.0,2400.0,120
4013,RECORDED,80019864,IND,,A,ALLAHABAD,,IND,,1978-11-23 00:00:00,1985-05-24 00:00:00,1A2,,NTFD_RR,RR11.2,3,1.485,25,N,28,0,25.466666666666665,0.444477182841215,81,E,54,0,81.9,1.4294246573833318,ALLAHABAD,,10.0,,,A,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1978-11-29 00:00:00,1.475,1.495,4013,HN,1,1000.0,30.0,20,A3E--,ANALOG,,A,0.0,0.0,,,100.0,0.0,2400.0,120
21870,RECORDED,75004072,IND,,,21870,,IND,,,,1A2,,GE75,,3,1.026,25,N,28,0,25.466666666666665,0.444477182841215,81,E,54,0,81.9,1.4294246573833318,ALLAHABAD,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.016,1.036,21870,HJ,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,150.0,0.0,2400.0,120
21870,RECORDED,75004072,IND,,,21870,,IND,,,,1A2,,GE75,,3,1.026,25,N,28,0,25.466666666666665,0.444477182841215,81,E,54,0,81.9,1.4294246573833318,ALLAHABAD,,10.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.016,1.036,21870,HN,1,20000.0,43.0103,20,A3E--,ANALOG,9.0,A,0.0,15.1,,,150.0,0.0,2400.0,120
