terrakey,intent,assgn_id,adm,adm_ref_id,addr_code,network,stn_id,ctry,d_adm_ntc,d_inuse,d_rcv,notice_typ,op_agcy,fragment,prov,region,transmitter.frq,lat_deg,lat_ns,lat_min,lat_sec,transmitter.lat,lat_rdn,long_deg,long_ew,long_min,long_sec,transmitter.lon,long_rdn,site,sync_net,gnd_cond,rj81_id,rj81_cls,noise_zn,src_notice,d_updated,src_update,stage,is_notice,is_public,is_resub,target,amend_type,is_pub_req,d_pub_req,fdg_observ,d_recog,freq_min,freq_max,terrakey.1,op_prd_cde,op_prd_no,transmitter.txw,pwr_dbw,bdwdth,emi_cls,tran_sys,adj_ratio,ant_type,antenna.azi,e_max,emrp_kw,emrp_dbw,transmitter.alt,op_hh_fr,op_hh_to,antenna.hbw
24769,RECORDED,75006992,MTN,,,24769,,MTN,,,,1A2,,GE75,,1,1.395,17,N,13,0,17.216666666666665,0.3004875195516853,10,W,40,0,-10.666666666666666,-0.1861684535460586,TAMCHAKETT,452.0,1.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.385,1.405,24769,HJ,1,1000.0,30.0,20,A3E--,ANALOG,7.0,A,0.0,0.4,,,47.0,600.0,2400.0,120
24769,RECORDED,75006992,MTN,,,24769,,MTN,,,,1A2,,GE75,,1,1.395,17,N,13,0,17.216666666666665,0.3004875195516853,10,W,40,0,-10.666666666666666,-0.1861684535460586,TAMCHAKETT,452.0,1.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.385,1.405,24769,HN,1,1000.0,30.0,20,A3E--,ANALOG,7.0,A,0.0,0.4,,,47.0,600.0,2400.0,120
25075,RECORDED,75007310,MTN,,,25075,,MTN,,,,1A2,,GE75,,1,1.44,17,N,13,0,17.216666666666665,0.3004875195516853,10,W,40,0,-10.666666666666666,-0.1861684535460586,TAMCHAKETT,481.0,1.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.43,1.45,25075,HJ,1,1000.0,30.0,20,A3E--,ANALOG,7.0,A,0.0,0.4,,,50.0,600.0,2400.0,120
25075,RECORDED,75007310,MTN,,,25075,,MTN,,,,1A2,,GE75,,1,1.44,17,N,13,0,17.216666666666665,0.3004875195516853,10,W,40,0,-10.666666666666666,-0.1861684535460586,TAMCHAKETT,481.0,1.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.43,1.45,25075,HN,1,1000.0,30.0,20,A3E--,ANALOG,7.0,A,0.0,0.4,,,50.0,600.0,2400.0,120
24770,RECORDED,75006993,MTN,,,24770,,MTN,,,,1A2,,GE75,,1,1.395,18,N,33,0,18.55,0.3237585762449427,11,W,24,0,-11.4,-0.1989675347273502,TIDJIKJA,452.0,1.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.385,1.405,24770,HJ,1,1000.0,30.0,20,A3E--,ANALOG,7.0,A,0.0,0.4,,,47.0,600.0,2400.0,120
24770,RECORDED,75006993,MTN,,,24770,,MTN,,,,1A2,,GE75,,1,1.395,18,N,33,0,18.55,0.3237585762449427,11,W,24,0,-11.4,-0.1989675347273502,TIDJIKJA,452.0,1.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.385,1.405,24770,HN,1,1000.0,30.0,20,A3E--,ANALOG,7.0,A,0.0,0.4,,,47.0,600.0,2400.0,120
25076,RECORDED,75007311,MTN,,,25076,,MTN,,,,1A2,,GE75,,1,1.44,18,N,33,0,18.55,0.3237585762449427,11,W,25,0,-11.416666666666666,-0.1992584229360159,TIDJIKJA,481.0,1.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.43,1.45,25076,HJ,1,1000.0,30.0,20,A3E--,ANALOG,7.0,A,0.0,0.4,,,50.0,600.0,2400.0,120
25076,RECORDED,75007311,MTN,,,25076,,MTN,,,,1A2,,GE75,,1,1.44,18,N,33,0,18.55,0.3237585762449427,11,W,25,0,-11.416666666666666,-0.1992584229360159,TIDJIKJA,481.0,1.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.43,1.45,25076,HN,1,1000.0,30.0,20,A3E--,ANALOG,7.0,A,0.0,0.4,,,50.0,600.0,2400.0,120
24771,RECORDED,75006994,MTN,,,24771,,MTN,,,,1A2,,GE75,,1,1.395,16,N,16,0,16.266666666666666,0.2839068916577394,8,W,12,0,-8.2,-0.1431169986635325,TIMBEDRA,452.0,1.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.385,1.405,24771,HJ,1,1000.0,30.0,20,A3E--,ANALOG,7.0,A,0.0,0.4,,,47.0,600.0,2400.0,120
24771,RECORDED,75006994,MTN,,,24771,,MTN,,,,1A2,,GE75,,1,1.395,16,N,16,0,16.266666666666666,0.2839068916577394,8,W,12,0,-8.2,-0.1431169986635325,TIMBEDRA,452.0,1.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.385,1.405,24771,HN,1,1000.0,30.0,20,A3E--,ANALOG,7.0,A,0.0,0.4,,,47.0,600.0,2400.0,120
25077,RECORDED,75007312,MTN,,,25077,,MTN,,,,1A2,,GE75,,1,1.44,16,N,16,0,16.266666666666666,0.2839068916577394,8,W,12,0,-8.2,-0.1431169986635325,TIMBEDRA,481.0,1.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.43,1.45,25077,HJ,1,1000.0,30.0,20,A3E--,ANALOG,7.0,A,0.0,0.4,,,50.0,600.0,2400.0,120
25077,RECORDED,75007312,MTN,,,25077,,MTN,,,,1A2,,GE75,,1,1.44,16,N,16,0,16.266666666666666,0.2839068916577394,8,W,12,0,-8.2,-0.1431169986635325,TIMBEDRA,481.0,1.0,,,A,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1986-01-17 00:00:00,1.43,1.45,25077,HN,1,1000.0,30.0,20,A3E--,ANALOG,7.0,A,0.0,0.4,,,50.0,600.0,2400.0,120
