terrakey,intent,assgn_id,adm,adm_ref_id,addr_code,network,stn_id,ctry,d_adm_ntc,d_inuse,d_rcv,notice_typ,op_agcy,fragment,prov,region,transmitter.frq,lat_deg,lat_ns,lat_min,lat_sec,transmitter.lat,lat_rdn,long_deg,long_ew,long_min,long_sec,transmitter.lon,long_rdn,site,sync_net,gnd_cond,rj81_id,rj81_cls,noise_zn,src_notice,d_updated,src_update,stage,is_notice,is_public,is_resub,target,amend_type,is_pub_req,d_pub_req,fdg_observ,d_recog,freq_min,freq_max,terrakey.1,op_prd_cde,op_prd_no,transmitter.txw,pwr_dbw,bdwdth,emi_cls,tran_sys,adj_ratio,ant_type,antenna.azi,e_max,emrp_kw,emrp_dbw,transmitter.alt,op_hh_fr,op_hh_to,antenna.hbw
25946,RECORDED,75008187,NIG,,,25946,,NIG,,,,1A2,,GE75,,1,1.485,12,N,27,0,12.45,0.2172934918732903,10,E,2,0,10.033333333333331,0.1751147016167614,HADIJA,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.4805,1.4895,25946,HJ,1,1000.0,30.0,9,A3E--,ANALOG,5.0,A,0.0,0.0,1.0,30.0,70.0,500.0,2300.0,120
25946,RECORDED,75008187,NIG,,,25946,,NIG,,,,1A2,,GE75,,1,1.485,12,N,27,0,12.45,0.2172934918732903,10,E,2,0,10.033333333333331,0.1751147016167614,HADIJA,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.4805,1.4895,25946,HN,1,1000.0,30.0,9,A3E--,ANALOG,5.0,A,0.0,0.0,1.0,30.0,70.0,500.0,2300.0,120
22030,RECORDED,75004232,NIG,,,22030,,NIG,,,,1A2,,GE75,,1,1.035,7,N,9,0,7.15,0.1247910415175924,5,E,31,0,5.516666666666667,0.0962839970683522,IDOANI,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1979-04-17 00:00:00,1.0305,1.0395,22030,HJ,1,10000.0,40.0,9,A3E--,ANALOG,5.0,A,0.0,10.6,,,110.0,400.0,2400.0,120
22030,RECORDED,75004232,NIG,,,22030,,NIG,,,,1A2,,GE75,,1,1.035,7,N,9,0,7.15,0.1247910415175924,5,E,31,0,5.516666666666667,0.0962839970683522,IDOANI,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1979-04-17 00:00:00,1.0305,1.0395,22030,HN,1,10000.0,40.0,9,A3E--,ANALOG,5.0,A,0.0,10.6,,,110.0,400.0,2400.0,120
2383,RECORDED,80017717,NIG,,A,2383,,NIG,,1978-11-23 00:00:00,1985-09-24 00:00:00,1A2,,NTFD_RR,RR11.2,1,1.089,6,N,34,0,6.566666666666666,0.1146099542142923,3,E,34,0,3.5666666666666664,0.0622500766544633,IKORODU,,3.0,,,B,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1979-01-18 00:00:00,1.0845,1.0935,2383,HJ,1,19952.62,43.0,9,A3E--,ANALOG,,A,0.0,13.4,,,70.0,500.0,2300.0,120
2383,RECORDED,80017717,NIG,,A,2383,,NIG,,1978-11-23 00:00:00,1985-09-24 00:00:00,1A2,,NTFD_RR,RR11.2,1,1.089,6,N,34,0,6.566666666666666,0.1146099542142923,3,E,34,0,3.5666666666666664,0.0622500766544633,IKORODU,,3.0,,,B,ITU,,,RECORDED,False,True,False,,RECORDED,False,,,1979-01-18 00:00:00,1.0845,1.0935,2383,HN,1,19952.62,43.0,9,A3E--,ANALOG,,A,0.0,13.4,,,70.0,500.0,2300.0,120
22415,RECORDED,75004619,NIG,,,22415,,NIG,,,,1A2,,GE75,,1,1.089,6,N,34,0,6.566666666666666,0.1146099542142923,3,E,34,0,3.5666666666666664,0.0622500766544633,IKORODU,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.0845,1.0935,22415,HJ,1,20000.0,43.0103,9,A3E--,ANALOG,5.0,A,0.0,13.4,,,70.0,500.0,2300.0,120
22415,RECORDED,75004619,NIG,,,22415,,NIG,,,,1A2,,GE75,,1,1.089,6,N,34,0,6.566666666666666,0.1146099542142923,3,E,34,0,3.5666666666666664,0.0622500766544633,IKORODU,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.0845,1.0935,22415,HN,1,20000.0,43.0103,9,A3E--,ANALOG,5.0,A,0.0,13.4,,,70.0,500.0,2300.0,120
25947,RECORDED,75008188,NIG,,,25947,,NIG,,,,1A2,,GE75,,1,1.485,8,N,30,0,8.5,0.1483529864195155,4,E,32,0,4.533333333333333,0.0791215927570749,ILORIN,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.4805,1.4895,25947,HJ,1,1000.0,30.0,9,A3E--,ANALOG,5.0,A,0.0,0.0,1.0,30.0,71.0,500.0,2300.0,120
25947,RECORDED,75008188,NIG,,,25947,,NIG,,,,1A2,,GE75,,1,1.485,8,N,30,0,8.5,0.1483529864195155,4,E,32,0,4.533333333333333,0.0791215927570749,ILORIN,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.4805,1.4895,25947,HN,1,1000.0,30.0,9,A3E--,ANALOG,5.0,A,0.0,0.0,1.0,30.0,71.0,500.0,2300.0,120
25078,RECORDED,75007313,NIG,,,25078,,NIG,,,,1A2,,GE75,,1,1.44,8,N,50,0,8.833333333333334,0.1541707505928298,11,E,22,0,11.366666666666667,0.1983857583100187,JALINGO,,3.0,,,B,NOTIFIER,,,RECORDED,False,True,False,,RECORDED,False,,,1975-11-22 00:00:00,1.4355,1.4445,25078,HJ,1,50000.0,46.9897,9,A3E--,ANALOG,5.0,A,0.0,19.1,,,100.0,500.0,2300.0,120
