site,network,transmitter.lat,transmitter.lon,transmitter.alt,transmitter.txw,transmitter.frq,antenna.azi,antenna.hbw
CABINDA,2022114,-5.53333333333333,12.1833333333333,,24000.0,4.5,,
CABINDA,2022116,-5.53333333333333,12.1833333333333,,24000.0,4.5,,
CABINDA,2022118,-5.53333333333333,12.1833333333333,,24000.0,4.5,,
V ARRIAGA,2022370,-14.7666666666666,13.35,,14800.0,5.447,,
