site,network,transmitter.lat,transmitter.lon,transmitter.alt,transmitter.txw,transmitter.frq,antenna.azi,antenna.hbw
COTONOU,2237919,6.38333333333333,2.58333333333333,,37800.0,9.207,0.0,22.5
COTONOU,2237919,6.38333333333333,2.58333333333333,,37800.0,9.207,108.0,22.5
COTONOU,2237919,6.38333333333333,2.58333333333333,,37800.0,9.207,130.0,22.5
COTONOU,2237919,6.38333333333333,2.58333333333333,,37800.0,9.207,261.0,22.5
COTONOU,2237920,6.38333333333333,2.58333333333333,,37800.0,9.207,356.0,22.5
COTONOU,2237796,6.35,2.6,,27800.0,3.834,,
COTONOU,2237797,6.35,2.6,,20000.0,3.834,,
COTONOU,2237825,6.35,2.6,,20000.0,5.185,,
COTONOU,2237922,6.35,2.6,,20000.0,9.28175,,
COTONOU QQ,2237767,6.35,2.38333333333333,,30000.0,2.783,,
COTONOU QQ,2237777,6.35,2.41666666666666,,27000.0,3.5445,,
COTONOU QQ,2237778,6.35,2.41666666666666,,30000.0,3.5615,358.0,
COTONOU QQ,2237791,6.35,2.41666666666666,,27000.0,3.653,,
COTONOU QQ,2237804,6.35,2.41666666666666,,26000.0,4.03,,
COTONOU QQ,2237881,6.35,2.41666666666666,,30000.0,7.524,358.0,
COTONOU QQ,2237883,6.35,2.41666666666666,,26000.0,7.67,,
COTONOU QQ,2237893,6.35,2.41666666666666,,24800.0,7.7625,,
COTONOU QQ,2237923,6.35,2.41666666666666,,26000.0,9.345,,
DASSAZOUME,2237781,7.75,2.13333333333333,,14800.0,3.574,,
DASSAZOUME,2237787,7.75,2.13333333333333,,14800.0,3.574,,
DASSAZOUME,2237879,7.75,2.13333333333333,,14800.0,6.99,,
DJOUGOU,2237780,9.7,1.7,,14800.0,3.574,,
DJOUGOU,2237786,9.7,1.7,,14800.0,3.574,,
KANDI,2237784,11.1333333333333,2.93333333333333,,20000.0,3.574,,
KANDI,2237790,11.1333333333333,2.93333333333333,,20000.0,3.574,,
KANDI,2237808,11.1333333333333,2.93333333333333,,14800.0,4.605,,
KANDI,2237809,11.1333333333333,2.93333333333333,,14800.0,4.605,,
KANDI,2237810,11.1333333333333,2.93333333333333,,14800.0,4.605,,
KANDI,2237811,11.1333333333333,2.93333333333333,,14800.0,4.605,,
KANDI,2237812,11.1333333333333,2.93333333333333,,14800.0,4.605,,
KANDI,2237813,11.1333333333333,2.93333333333333,,14800.0,4.605,,
