site,network,transmitter.lat,transmitter.lon,transmitter.alt,transmitter.txw,transmitter.frq
DOUALA QQ,2343175,4.01666666666666,9.71666666666666,,24800.0,13.4045
DOUALA QQ,2343186,4.01666666666666,9.71666666666666,,37000.0,14.607
DOUALA QQ,2343187,4.01666666666666,9.71666666666666,,30000.0,14.607
DOUALA QQ,2343351,4.01666666666666,9.71666666666666,,30000.0,3.143
DOUALA QQ,2343384,4.01666666666666,9.71666666666666,,27000.0,3.531
DOUALA QQ,2343384,4.01666666666666,9.71666666666666,,34800.0,3.531
DOUALA QQ,2343387,4.01666666666666,9.71666666666666,,30000.0,3.578
DOUALA QQ,2343413,4.01666666666666,9.71666666666666,,24800.0,3.662
DOUALA QQ,2343414,4.01666666666666,9.71666666666666,,24800.0,3.662
DOUALA QQ,2343427,4.01666666666666,9.71666666666666,,30000.0,3.7375
DOUALA QQ,2343471,4.01666666666666,9.71666666666666,,30000.0,4.056
DOUALA QQ,2343480,4.01666666666666,9.71666666666666,,20000.0,4.338
DOUALA QQ,2343493,4.01666666666666,9.71666666666666,,30000.0,4.503
DOUALA QQ,2343499,4.01666666666666,9.71666666666666,,30000.0,4.537
DOUALA QQ,2343503,4.01666666666666,9.71666666666666,,30000.0,4.576
DOUALA QQ,2343505,4.01666666666666,9.71666666666666,,30000.0,4.606
DOUALA QQ,2343520,4.01666666666666,9.71666666666666,,34800.0,4.787
DOUALA QQ,2343571,4.01666666666666,9.71666666666666,,30000.0,5.322
DOUALA QQ,2343636,4.01666666666666,9.71666666666666,,20000.0,6.692
DOUALA QQ,2343662,4.01666666666666,9.71666666666666,,24800.0,6.7895
DOUALA QQ,2343663,4.01666666666666,9.71666666666666,,24800.0,6.7895
DOUALA QQ,2343673,4.01666666666666,9.71666666666666,,30000.0,6.915
DOUALA QQ,2343691,4.01666666666666,9.71666666666666,,30000.0,7.474
DOUALA QQ,2343702,4.01666666666666,9.71666666666666,,30000.0,7.5385
DOUALA QQ,2343703,4.01666666666666,9.71666666666666,,30000.0,7.5615
DOUALA QQ,2343718,4.01666666666666,9.71666666666666,,24800.0,7.714
DOUALA QQ,2343719,4.01666666666666,9.71666666666666,,37000.0,7.714
DOUALA QQ,2343727,4.01666666666666,9.71666666666666,,30000.0,7.7665
DOUALA QQ,2343728,4.01666666666666,9.71666666666666,,30000.0,7.7955
DOUALA QQ,2343789,4.01666666666666,9.71666666666666,,23000.0,8.035
DOUALA QQ,2343797,4.01666666666666,9.71666666666666,,24800.0,8.123
DOUALA QQ,2343836,4.01666666666666,9.71666666666666,,24800.0,9.1735
DOUALA QQ,2343837,4.01666666666666,9.71666666666666,,24800.0,9.1735
DOUALA QQ,2343838,4.01666666666666,9.71666666666666,,24800.0,9.1735
DOUALA QQ,2343839,4.01666666666666,9.71666666666666,,24800.0,9.1735
DOUALA QQ,2343841,4.01666666666666,9.71666666666666,,30000.0,9.226
DOUALA QQ,2343843,4.01666666666666,9.71666666666666,,30000.0,9.255
DOUALA QQ,2343845,4.01666666666666,9.71666666666666,,24800.0,9.345
DOUALA QQ,2343846,4.01666666666666,9.71666666666666,,24000.0,9.3545
DOUALA QQ,2343850,4.01666666666666,9.71666666666666,,30000.0,9.4685
DOUALA QQ,2343705,4.03333333333333,9.71666666666666,,34800.0,7.5875
DOUALA QQ,2343757,4.03333333333333,9.71666666666666,,30000.0,7.918
DOUROUM,2343656,10.0833333333333,13.6666666666666,,13000.0,6.753
DSCHANG,2343435,5.33333333333333,9.9,,24000.0,3.769
DSCHANG,2343046,5.45,10.0666666666666,,14800.0,0.308
DSCHANG,2343548,5.5,10.0833333333333,,13000.0,5.141
DSCHANG,2343607,5.5,10.0833333333333,,20000.0,5.865
DSCHANG,2343622,5.5,10.0833333333333,,23000.0,5.913
DSCHANG,2343671,5.5,10.0833333333333,,13000.0,6.867
EBOLOWA,2343392,2.9,11.1666666666666,,24000.0,3.595
EBOLOWA,2343498,2.83333333333333,11.3333333333333,,13000.0,4.535
EBOLOWA,2343570,2.83333333333333,11.3333333333333,,13000.0,5.306
EBOLOWA,2343710,2.83333333333333,11.3333333333333,,17000.0,7.603
EDEA,2343054,3.78333333333333,10.1333333333333,,17000.0,0.362
EDEA,2343216,3.8,10.1333333333333,,17000.0,162.0
EDEA,2343218,3.8,10.1333333333333,,17000.0,163.0
EDEA,2343239,3.8,10.1333333333333,,17000.0,173.5
EDEA,2343822,3.78333333333333,10.15,,10000.0,860.31
EDEA,2343823,3.78333333333333,10.15,,10000.0,876.79
FOUMBAN,2343049,5.63333333333333,10.75,,24800.0,0.33
FOUMBAN,2343623,5.63333333333333,10.75,,23000.0,5.913
FOUMBAN,2343132,5.65,10.75,,17000.0,118.7
FOUMBAN QQ,2343073,5.63333333333333,10.75,,20000.0,10.074
FOUMBAN QQ,2343102,5.63333333333333,10.75,,20000.0,11.396
FOUMBAN QQ,2343481,5.63333333333333,10.75,,20000.0,4.338
FOUMBAN QQ,2343496,5.63333333333333,10.75,,24800.0,4.5225
FOUMBAN QQ,2343637,5.63333333333333,10.75,,20000.0,6.692
FOUMBAN QQ,2343658,5.6,10.7666666666666,,23000.0,6.774
FT FOUREAU,2343611,12.0666666666666,14.9166666666666,,20000.0,5.89
GAROUA,2343121,9.33333333333333,13.3666666666666,,23000.0,112.3
GAROUA,2343037,9.33333333333333,13.3833333333333,,17000.0,0.27
GAROUA,2343129,9.33333333333333,13.3833333333333,,17000.0,118.3
GAROUA,2343632,9.33333333333333,13.3833333333333,,30000.0,6.5604
GAROUA,2343810,9.33333333333333,13.3833333333333,,30000.0,8.8744
GAROUA,2343388,9.28333333333333,13.4,,30000.0,3.581
GAROUA,2343390,9.28333333333333,13.4,,30000.0,3.581
GAROUA,2343410,9.28333333333333,13.4,,20000.0,3.616
GAROUA,2343431,9.28333333333333,13.4,,17000.0,3.769
GAROUA,2343432,9.28333333333333,13.4,,17000.0,3.769
GAROUA,2343448,9.28333333333333,13.4,,20000.0,3.806
GAROUA,2343563,9.28333333333333,13.4,,30000.0,5.23
GAROUA,2343753,9.28333333333333,13.4,,20000.0,7.886
GAROUA,2343045,9.3,13.4,,26000.0,0.302
GAROUA,2343547,9.3,13.4,,13000.0,5.132
GAROUA,2343604,9.3,13.4,,20000.0,5.849
GAROUA,2343619,9.3,13.4,,13000.0,5.905
GAROUA,2343674,9.3,13.4,,13000.0,6.917
GAROUA,2343791,9.3,13.4,,23000.0,8.045
GAROUA,2343860,9.3,13.4,,30000.0,9.9
GAROUA QQ,2343075,9.33333333333333,13.3666666666666,,20000.0,10.074
GAROUA QQ,2343104,9.33333333333333,13.3666666666666,,20000.0,11.396
GAROUA QQ,2343483,9.33333333333333,13.3666666666666,,20000.0,4.338
GAROUA QQ,2343639,9.33333333333333,13.3666666666666,,20000.0,6.692
GAROUA QQ,2343742,9.28333333333333,13.4,,24800.0,7.842
GAROUA QQ,2343568,9.3,13.4,,24800.0,5.302
GAROUA QQ,2343672,9.3,13.4,,22600.0,6.912
GAROUA QQ,2343672,9.3,13.4,,23000.0,6.912
GAROUA QQ,2343692,9.3,13.4,,27000.0,7.4925
GAROUA QQ,2343730,9.3,13.4,,23000.0,7.8
GAROUA QQ,2343760,9.3,13.4,,24800.0,7.927
GAROUA QQ,2343786,9.3,13.4,,23000.0,8.012
GUIDER,2343411,9.93333333333333,13.95,,20000.0,3.616
GUIDER,2343756,10.0,14.0833333333333,,17000.0,7.916
GUIDER QQ,2343626,10.0,14.0833333333333,,20000.0,5.945
KAELE,2343429,10.0833333333333,14.45,,20000.0,3.762
KAELE,2343035,10.1,14.4666666666666,,14800.0,0.257
KAELE,2343610,10.1,14.4666666666666,,20000.0,5.89
KOUNDJA,2343437,5.61666666666666,10.75,,24000.0,3.769
KOUNDJA,2343577,5.65,10.7666666666666,,20000.0,5.378
KRIBI,2343434,2.93333333333333,9.9,,24000.0,3.769
KRIBI,2343613,2.93333333333333,9.9,,20000.0,5.893
KRIBI,2343621,2.93333333333333,9.9,,23000.0,5.913
KRIBI,2343862,2.93333333333333,9.91666666666666,,30000.0,914.58
KRIBI,2343863,2.93333333333333,9.91666666666666,,10000.0,928.31
KRIBI,2343865,2.93333333333333,9.91666666666666,,30000.0,938.3
KRIBI,2343866,2.93333333333333,9.91666666666666,,10000.0,944.79
KRIBI,2343048,2.86666666666666,9.98333333333333,,17000.0,0.323
KRIBI,2343050,2.86666666666666,9.98333333333333,,14800.0,0.335
KRIBI,2343051,2.86666666666666,9.98333333333333,,14800.0,0.335
KRIBI QQ,2343495,2.93333333333333,9.9,,24800.0,4.5225
KRIBI QQ,2343657,2.93333333333333,9.9,,23000.0,6.774
KRIBI QQ,2343798,2.93333333333333,9.9,,24800.0,8.123
KUMBA,2343223,4.63333333333333,9.41666666666666,,13000.0,168.0
KUMBA,2343814,4.63333333333333,9.41666666666666,,13000.0,85.25
MAMFE,2343040,5.7,9.3,,17000.0,0.279
MAMFE,2343041,5.7,9.3,,17000.0,0.279
MAMFE,2343126,5.7,9.3,,23000.0,115.1
MAMFE,2343128,5.7,9.3,,17000.0,118.1
MAMFE,2343242,5.76666666666666,9.3,,13000.0,177.5
MAMFE,2343244,5.76666666666666,9.3,,13000.0,179.5
MAMFE,2343774,5.76666666666666,9.3,,13000.0,75.25
MAMFE QQ,2343067,5.71666666666666,9.3,,20000.0,10.074
MAMFE QQ,2343069,5.71666666666666,9.3,,20000.0,10.074
MAMFE QQ,2343096,5.71666666666666,9.3,,20000.0,11.396
MAMFE QQ,2343098,5.71666666666666,9.3,,20000.0,11.396
MAMFE QQ,2343475,5.71666666666666,9.3,,20000.0,4.338
MAMFE QQ,2343477,5.71666666666666,9.3,,20000.0,4.338
MAROUA,2343634,10.45,14.25,,17000.0,6.5604
MAROUA,2343712,10.5,14.25,,17000.0,7.603
MAROUA,2343833,10.5,14.25,,23000.0,9.124
MAROUA,2343543,10.5666666666666,14.3,,13000.0,5.087
MAROUA,2343550,10.5666666666666,14.3,,13000.0,5.155
MAROUA,2343107,10.25,14.3166666666666,,20000.0,11.438
MAROUA,2343142,10.25,14.3166666666666,,30000.0,12.126
MAROUA,2343143,10.25,14.3166666666666,,30000.0,12.126
MAROUA,2343428,10.25,14.3166666666666,,20000.0,3.762
MAROUA,2343450,10.25,14.3166666666666,,20000.0,3.806
MAROUA,2343542,10.25,14.3166666666666,,23000.0,5.075
MAROUA,2343598,10.25,14.3166666666666,,20000.0,5.801
MAROUA,2343830,10.25,14.3166666666666,,23000.0,9.06
MAROUA QQ,2343761,10.45,14.25,,24800.0,7.927
MAROUA QQ,2343077,10.4666666666666,14.25,,20000.0,10.074
MAROUA QQ,2343106,10.4666666666666,14.25,,20000.0,11.396
MAROUA QQ,2343485,10.4666666666666,14.25,,20000.0,4.338
MAROUA QQ,2343641,10.4666666666666,14.25,,20000.0,6.692
MAROUA QQ,2343620,10.25,14.3166666666666,,23000.0,5.91
MAROUA QQ,2343661,10.25,14.3166666666666,,23000.0,6.784
MAROUA QQ,2343787,10.25,14.3166666666666,,23000.0,8.012
MAROUA SALAK,2343052,10.45,14.25,,17000.0,0.339
MAROUA SALAK,2343055,10.45,14.25,,24800.0,0.364
MAROUA SALAK,2343133,10.45,14.25,,17000.0,118.9
MAROUA SALAK QQ,2343569,10.45,14.25,,24800.0,5.302
MAYO DARLE,2343686,6.41666666666666,11.5,,20000.0,7.4
MBANGA,2343042,4.5,9.6,,24800.0,0.284
MBANKOLO,2343204,3.9,11.4833333333333,,17000.0,156.5
MBANKOLO,2343222,3.9,11.4833333333333,,17000.0,167.75
MBANKOLO,2343225,3.9,11.4833333333333,,17000.0,168.75
MEIGANGA,2343408,6.53333333333333,14.3666666666666,,24000.0,3.609
MEIGANGA,2343698,6.5,14.4166666666666,,17000.0,7.5
MESSAMENA,2343723,3.48333333333333,12.8833333333333,,20000.0,7.722
MOKOLO,2343608,10.75,13.7833333333333,,20000.0,5.89
MORA,2343609,11.5,14.0833333333333,,20000.0,5.89
NANGA EBOKO,2343395,4.65,12.4,,24000.0,3.595
NANGA EBOKO,2343707,4.66666666666666,12.4166666666666,,17000.0,7.6
NANGA EBOKO,2343721,4.66666666666666,12.4166666666666,,20000.0,7.722
NANGA EBOKO QQ,2343602,4.66666666666666,12.4166666666666,,20000.0,5.84
NGAMBE,2343438,4.26666666666666,11.6,,24000.0,3.769
NGAMBE,2343605,5.75,11.6666666666666,,20000.0,5.85
NGAOUNDERE,2343566,7.26666666666666,13.3,,30000.0,5.28
NGAOUNDERE,2343749,7.26666666666666,13.3,,23000.0,7.846
NGAOUNDERE,2343750,7.26666666666666,13.3,,23000.0,7.883
NGAOUNDERE,2343835,7.26666666666666,13.3,,20000.0,9.162
NGAOUNDERE,2343624,7.28333333333333,13.3,,20000.0,5.917
NGAOUNDERE,2343729,7.28333333333333,13.3,,23000.0,7.798
NGAOUNDERE,2343407,7.3,13.5666666666666,,20000.0,3.609
NGAOUNDERE,2343449,7.3,13.5666666666666,,20000.0,3.806
NGAOUNDERE,2343044,7.33333333333333,13.5666666666666,,17000.0,0.295
NGAOUNDERE,2343056,7.35,13.5666666666666,,17000.0,0.368
NGAOUNDERE,2343127,7.35,13.5666666666666,,17000.0,118.1
NGAOUNDERE,2343633,7.35,13.5666666666666,,17000.0,6.5604
NGAOUNDERE QQ,2343593,7.28333333333333,13.3166666666666,,23000.0,5.749
NGAOUNDERE QQ,2343660,7.28333333333333,13.3166666666666,,23000.0,6.784
NGAOUNDERE QQ,2343759,7.28333333333333,13.3166666666666,,24800.0,7.927
NGAOUNDERE QQ,2343785,7.28333333333333,13.3166666666666,,23000.0,8.012
NGAOUNDERE QQ,2343076,7.35,13.5666666666666,,20000.0,10.074
NGAOUNDERE QQ,2343105,7.35,13.5666666666666,,20000.0,11.396
NGAOUNDERE QQ,2343484,7.35,13.5666666666666,,20000.0,4.338
NGAOUNDERE QQ,2343640,7.35,13.5666666666666,,20000.0,6.692
NKONGSAMBA,2343502,4.83333333333333,9.83333333333333,,13000.0,4.565
NKONGSAMBA,2343572,4.83333333333333,9.83333333333333,,13000.0,5.335
NKONGSAMBA,2343436,4.93333333333333,9.91666666666666,,24000.0,3.769
NYASOSO,2343651,4.75,9.75,,13000.0,6.753
POLI,2343409,8.48333333333333,13.25,,20000.0,3.616
POLI,2343655,8.16666666666666,13.3333333333333,,13000.0,6.753
POLI,2343695,8.16666666666666,13.3333333333333,,17000.0,7.5
POLI QQ,2343751,8.5,13.2666666666666,,20000.0,7.886
SANGMELIMA,2343394,2.93333333333333,11.95,,24000.0,3.595
TCHOLLIRE,2343752,8.4,14.15,,20000.0,7.886
TIBATI,2343694,6.46666666666666,12.5833333333333,,17000.0,7.5
TIBATI,2343706,6.46666666666666,12.5833333333333,,20000.0,7.598
TIBATI,2343406,6.48333333333333,12.6,,20000.0,3.609
TIGNERE,2343687,7.38333333333333,12.6,,20000.0,7.4
TIKO,2343038,4.08333333333333,9.35,,17000.0,0.27
TIKO,2343236,4.06666666666666,9.36666666666666,,13000.0,170.0
TIKO,2343134,4.08333333333333,9.36666666666666,,17000.0,118.9
TIKO QQ,2343071,4.11666666666666,9.33333333333333,,20000.0,10.074
TIKO QQ,2343100,4.11666666666666,9.33333333333333,,20000.0,11.396
TIKO QQ,2343479,4.11666666666666,9.33333333333333,,20000.0,4.338
TIKO QQ,2343635,4.11666666666666,9.33333333333333,,20000.0,6.692
VICTORIA,2343227,4.0,9.21666666666666,,13000.0,169.5
YAGOUA,2343430,10.35,15.2,,20000.0,3.762
YAGOUA,2343047,10.3666666666666,15.2333333333333,,14800.0,0.32
YAGOUA,2343612,10.3666666666666,15.2333333333333,,20000.0,5.89
YAOUNDE,2343131,3.83333333333333,11.5166666666666,,17000.0,118.4
YAOUNDE,2343192,3.83333333333333,11.5166666666666,,30000.0,15.066
YAOUNDE,2343194,3.83333333333333,11.5166666666666,,30200.0,15.066
YAOUNDE,2343196,3.83333333333333,11.5166666666666,,30000.0,15.066
YAOUNDE,2343506,3.83333333333333,11.5166666666666,,13000.0,4.609
YAOUNDE,2343551,3.83333333333333,11.5166666666666,,13000.0,5.172
YAOUNDE,2343561,3.83333333333333,11.5166666666666,,13000.0,5.222
YAOUNDE,2343564,3.83333333333333,11.5166666666666,,13000.0,5.26
YAOUNDE,2343574,3.83333333333333,11.5166666666666,,13000.0,5.355
YAOUNDE,2343595,3.83333333333333,11.5166666666666,,13000.0,5.76
YAOUNDE,2343603,3.83333333333333,11.5166666666666,,13000.0,5.8425
YAOUNDE,2343606,3.83333333333333,11.5166666666666,,13000.0,5.854
YAOUNDE,2343631,3.83333333333333,11.5166666666666,,17000.0,6.5604
YAOUNDE,2343643,3.83333333333333,11.5166666666666,,30000.0,6.7155
YAOUNDE,2343645,3.83333333333333,11.5166666666666,,30000.0,6.7155
YAOUNDE,2343647,3.83333333333333,11.5166666666666,,30000.0,6.7155
YAOUNDE,2343653,3.83333333333333,11.5166666666666,,13000.0,6.753
YAOUNDE,2343670,3.83333333333333,11.5166666666666,,13000.0,6.864
YAOUNDE,2343675,3.83333333333333,11.5166666666666,,13000.0,6.929
YAOUNDE,2343219,3.85,11.5166666666666,,17000.0,163.0
YAOUNDE,2343125,3.83333333333333,11.5333333333333,,23000.0,114.9
YAOUNDE,2343058,3.85,11.5333333333333,,26000.0,0.413
YAOUNDE,2343176,3.85,11.5333333333333,,31500.0,13.527
YAOUNDE,2343177,3.85,11.5333333333333,,28500.0,13.527
YAOUNDE,2343237,3.85,11.5333333333333,,19000.0,171.558
YAOUNDE,2343378,3.85,11.5333333333333,,37000.0,3.366
YAOUNDE,2343393,3.85,11.5333333333333,,24000.0,3.595
YAOUNDE,2343445,3.85,11.5333333333333,,24000.0,3.794
YAOUNDE,2343447,3.85,11.5333333333333,,24000.0,3.806
YAOUNDE,2343521,3.85,11.5333333333333,,37000.0,4.975
YAOUNDE,2343529,3.85,11.5333333333333,,28500.0,5.024
YAOUNDE,2343690,3.85,11.5333333333333,,20000.0,7.412
YAOUNDE,2343711,3.85,11.5333333333333,,17000.0,7.603
YAOUNDE,2343713,3.85,11.5333333333333,,30000.0,7.635
YAOUNDE,2343714,3.85,11.5333333333333,,27000.0,7.635
YAOUNDE,2343765,3.85,11.5333333333333,,30800.0,7.96
YAOUNDE,2343766,3.85,11.5333333333333,,27800.0,7.96
YAOUNDE,2343783,3.85,11.5333333333333,,23000.0,8.008
YAOUNDE,2343852,3.85,11.5333333333333,,30000.0,9.85
YAOUNDE,2343853,3.85,11.5333333333333,,27000.0,9.85
YAOUNDE,2343576,3.86666666666666,11.5333333333333,,23000.0,5.37
YAOUNDE,2343627,3.86666666666666,11.5333333333333,,23000.0,5.948
YAOUNDE,2343724,3.86666666666666,11.5333333333333,,23000.0,7.74
YAOUNDE,2343755,3.86666666666666,11.5333333333333,,20000.0,7.916
YAOUNDE,2343762,3.86666666666666,11.5333333333333,,23000.0,7.94
YAOUNDE,2343763,3.86666666666666,11.5333333333333,,30000.0,7.95
YAOUNDE,2343764,3.86666666666666,11.5333333333333,,30000.0,7.95
YAOUNDE,2343834,3.86666666666666,11.5333333333333,,30000.0,9.15
YAOUNDE,2343844,3.86666666666666,11.5333333333333,,27000.0,9.27
YAOUNDE,2343084,3.9,11.5333333333333,,30000.0,10.74
YAOUNDE,2343085,3.9,11.5333333333333,,30000.0,10.74
YAOUNDE,2343827,3.91666666666666,11.5333333333333,,17000.0,9.043
YAOUNDE,2343831,3.91666666666666,11.5333333333333,,17000.0,9.064
YAOUNDE QQ,2343074,3.83333333333333,11.5333333333333,,20000.0,10.074
YAOUNDE QQ,2343103,3.83333333333333,11.5333333333333,,20000.0,11.396
YAOUNDE QQ,2343482,3.83333333333333,11.5333333333333,,20000.0,4.338
YAOUNDE QQ,2343638,3.83333333333333,11.5333333333333,,20000.0,6.692
YAOUNDE QQ,2343497,3.85,11.5333333333333,,24800.0,4.5225
YAOUNDE QQ,2343268,3.86666666666666,11.5333333333333,,30000.0,2.482
YAOUNDE QQ,2343667,3.86666666666666,11.5333333333333,,23000.0,6.815
YAOUNDE QQ,2343784,3.86666666666666,11.5333333333333,,23000.0,8.012
YAOUNDE QQ,2343790,3.86666666666666,11.5333333333333,,23000.0,8.035
YAOUNDE QQ,2343799,3.86666666666666,11.5333333333333,,24800.0,8.123
YOKADOUMA,2343699,3.45,15.0166666666666,,17000.0,7.5
YOKADOUMA,2343400,3.51666666666666,15.1,,20000.0,3.602
YOKO,2343654,5.53333333333333,12.3333333333333,,13000.0,6.753
YOKO,2343720,5.53333333333333,12.3333333333333,,20000.0,7.722
YOKO,2343861,5.53333333333333,12.3333333333333,,14800.0,9.96
YOKO QQ,2343601,5.53333333333333,12.3333333333333,,20000.0,5.84
