terrakey,intent,mod_type,fragment,assgn_id,adm_ref_id,plan_adm_ref_id,notice_typ,adm,ctry,network,stn_id,addr_code,op_agcy,d_adm_ntc,d_inuse,d_rcv,d_expiry,prov,region,transmitter.frq,freq_vcarr,freq_scarr,tv_chan,freq_stabl,oset_v_12,oset_v_khz,oset_s_12,oset_s_khz,offset_khz,stn_cls,tran_sys,color,emi_cls,bdwdth,transmitter.alt,eff_hgtmax,erp_dbw,transmitter.txw,erp_h_dbw,erp_h_kw,erp_v_dbw,erp_v_kw,erp_beam_tilt_dbw,beam_tilt_angle,antenna.pol,ant_dir,antenna.azi,pwr_ratio,site,long_deg,long_ew,long_min,long_sec,lat_deg,lat_ns,lat_min,lat_sec,transmitter.lon,transmitter.lat,long_rdn,lat_rdn,site_alt,eu_ref,eu,fdg_observ,d_recog,src_notice,d_updated,src_update,stage,amend_type,is_notice,is_public,is_resub,is_digital,is_pub_req,d_pub_req,target,plan_entry,assgn_code,are_rmk_conds_met,has_signed_commitment,sfn_id,assoc_allot_id,assoc_allot_sfn_id,spect_mask,rx_mode,ref_plan_cfg,freq_block,pwr_dens,pwr_dens_reference,freq_min,freq_max,antenna.ant
92409920,RECORDED,NOT MODIFY,GE84,121010423,BADOU1,,T01,TGO,TGO,RADIO KARA,RADIO KARA,,,,,2022-01-31 00:00:00,,,1,90.1,,,,NORMAL,,,,,,BC,4,,F8EHF,200,20.0,128,20.0,100.0,20.0,0.1,,,,,h,ND,0.0,,BADOU,0,E,36,40.0,7,N,35,14.0,0.611111111111111,7.587222222222222,0.0106659009844096,0.1324220088582564,296.0,60.34183120727539,61.40351486206055,,2022-09-06 00:00:00,NOTIFIER,2022-10-29 02:22:49,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,90.0,90.2,1
92409921,RECORDED,NOT MODIFY,GE84,121010424,BADOU,,T01,TGO,TGO,RADIO LOME,RADIO LOME,,,,,2021-02-15 00:00:00,,,1,99.3,,,,NORMAL,,,,,,BC,4,,F8EHF,200,20.0,128,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,BADOU,0,E,36,40.0,7,N,35,14.0,0.611111111111111,7.587222222222222,0.0106659009844096,0.1324220088582564,296.0,83.18693542480469,83.18693542480469,,2022-11-01 00:00:00,NOTIFIER,2022-10-29 07:23:42,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,99.2,99.4,1
92409919,RECORDED,NOT MODIFY,GE84,121010422,BADOU2,,T01,TGO,TGO,RADIO SKY FM,RADIO SKY FM,,,,,2022-01-31 00:00:00,,,1,100.9,,,,NORMAL,,,,,,BC,4,,F8EHF,200,20.0,128,20.0,100.0,20.0,0.1,,,,,h,ND,0.0,,BADOU,0,E,36,40.0,7,N,35,14.0,0.611111111111111,7.587222222222222,0.0106659009844096,0.1324220088582564,296.0,65.28804779052734,65.63846588134766,,2022-09-06 00:00:00,NOTIFIER,2022-10-29 08:20:31,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,100.8,101.0,1
90800057,RECORDED,,GE06D,106503816,TGO_028,,DS1,TGO,TGO,90800057,,,,,,2006-06-07 00:00:00,,,1,208.064,,,,,,,,,,BC,,,X7EXF,1536,100.0,970,20.0,100.0,,,20.0,0.1,,,v,D,0.0,,BADOU,0,E,36,0.0,7,N,35,0.0,0.6,7.583333333333333,0.0104719755119658,0.132354134942901,870.0,,,,2006-06-08 00:00:00,ITU,2019-03-03 02:47:52,,RECORDED,RECORDED,False,True,False,True,False,,,1.0,S,False,False,,,,1,,RPC4,9D,,,207.296,208.832,0
92409872,RECORDED,NOT MODIFY,GE84,121010375,BAFILO,,T01,TGO,TGO,RADIO LA VOIX D'ASS,RADIO LA VOIX D'ASS,,,,,2022-01-31 00:00:00,,,1,101.5,,,,NORMAL,,,,,,BC,4,,F8EHF,200,20.0,144,20.0,100.0,20.0,0.1,,,,,h,ND,0.0,,BAFILO,1,E,14,57.0,9,N,21,28.0,1.2491666666666668,9.357777777777777,0.0218020712394954,0.1633240328921777,504.0,81.98027801513672,81.98075866699219,,2022-09-06 00:00:00,NOTIFIER,2022-10-29 08:44:14,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,101.4,101.6,1
92409932,RECORDED,NOT MODIFY,GE84,121010435,BAGUIDA1,,T01,TGO,TGO,RADIO LA GRACE,RADIO LA GRACE,,,,,2021-02-15 00:00:00,,,1,89.1,,,,NORMAL,,,,,,BC,4,,F8EHF,200,50.0,50,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,BAGUIDA,1,E,18,44.0,6,N,8,44.0,1.3122222222222222,6.145555555555556,0.022902598295614,0.1072601788086719,0.0,114.6642074584961,114.66421508789062,,2022-11-01 00:00:00,NOTIFIER,2023-02-05 00:33:13,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,89.0,89.19999999999999,1
92409886,RECORDED,NOT MODIFY,GE84,121010389,BAGUIDA,,T01,TGO,TGO,RADIO LIGHT,RADIO LIGHT,,,,,2021-02-15 00:00:00,,,1,93.9,,,,NORMAL,,,,,,BC,4,,F8EHF,200,20.0,25,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,BAGUIDA,1,E,19,33.0,6,N,9,53.0,1.3258333333333334,6.164722222222222,0.0231401569993577,0.1075947002486375,0.0,74.90975952148438,74.90975952148438,,2022-11-01 00:00:00,NOTIFIER,2023-02-05 03:04:20,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,93.8,94.0,1
92409924,RECORDED,NOT MODIFY,GE84,121010427,BARKOISSI,,T01,TGO,TGO,BARK FM,BARK FM,,,,,2021-02-15 00:00:00,,,1,91.1,,,,NORMAL,,,,,,BC,4,,F8EHF,200,25.0,43,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,BARKOISSI,0,E,18,46.0,10,N,32,52.0,0.3127777777777777,10.547777777777778,0.0054590020492932,0.1840934509909099,158.0,89.12052917480469,89.12052917480469,,2022-11-01 00:00:00,NOTIFIER,2022-10-29 02:56:09,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,91.0,91.2,1
92409862,RECORDED,NOT MODIFY,GE84,121010365,BASSAR,,T01,TGO,TGO,RADIO DAWUL,RADIO DAWUL,,,,,2021-02-15 00:00:00,,,1,88.7,,,,NORMAL,,,,,,BC,4,,F8EHF,200,25.0,108,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,BASSAR,0,E,46,43.0,9,N,15,34.0,0.7786111111111111,9.259444444444444,0.0135893274815,0.1616077924610499,327.0,64.52926635742188,64.52926635742188,,2022-11-01 00:00:00,NOTIFIER,2023-02-05 00:19:33,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,88.60000000000001,88.8,1
92409876,RECORDED,NOT MODIFY,GE84,121010379,BASSAR2,,T01,TGO,TGO,RADIO REVEIL,RADIO REVEIL,,,,,2022-01-31 00:00:00,,,1,97.9,,,,NORMAL,,,,,,BC,4,,F8EHF,200,25.0,98,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,BASSAR,0,E,46,5.0,9,N,15,32.0,0.7680555555555556,9.258888888888889,0.0134050982826784,0.1615980961874278,320.0,81.42123413085938,81.4227294921875,,2022-09-06 00:00:00,NOTIFIER,2022-10-29 06:34:36,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,97.8,98.0,1
92540792,RECORDED,NOT MODIFY,GE84,122010279,BASSAR FLEX,,T01,TGO,TGO,92540792,,,,,,2022-01-31 00:00:00,,,1,104.6,,,,NORMAL,,,,,,BC,4,,F8EHF,200,25.0,108,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,BASSAR1,0,E,46,43.0,9,N,15,34.0,0.7786111111111111,9.259444444444444,0.0135893274815,0.1616077924610499,327.0,68.83782196044922,68.93256378173828,,2022-09-06 00:00:00,NOTIFIER,2022-10-29 10:49:42,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,104.5,104.7,1
92409852,RECORDED,NOT MODIFY,GE84,121010355,BLITTA,,T01,TGO,TGO,RADIO ETINCELLE,RADIO ETINCELLE,,,,,2021-02-15 00:00:00,,,1,92.1,,,,NORMAL,,,,,,BC,4,,F8EHF,200,25.0,35,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,BLITTA,0,E,58,9.0,8,N,19,6.0,0.9691666666666666,8.318333333333333,0.0169151493339114,0.1451823049450591,294.0,74.2777099609375,74.2777099609375,,2022-11-01 00:00:00,NOTIFIER,2022-10-29 03:28:54,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,92.0,92.2,1
92409866,RECORDED,NOT MODIFY,GE84,121010369,CINKASSE,,T01,TGO,TGO,RADIO LAGMTAABA,RADIO LAGMTAABA,,,,,2022-01-31 00:00:00,,,1,97.3,,,,NORMAL,,,,,,BC,4,,F8EHF,200,20.0,55,20.0,100.0,20.0,0.1,,,,,h,ND,0.0,,CINKASSE,0,E,1,24.0,11,N,7,7.0,0.0233333333333333,11.118611111111113,0.000407243492132,0.1940563721377106,264.0,81.03474426269531,81.03474426269531,,2022-09-06 00:00:00,NOTIFIER,2022-10-29 06:15:08,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,97.2,97.4,1
92409851,RECORDED,NOT MODIFY,GE84,121010354,DANYI,,T01,TGO,TGO,LA VOIX DU PLATEAU,LA VOIX DU PLATEAU,,,,,2021-02-15 00:00:00,,,1,96.5,,,,NORMAL,,,,,,BC,4,,F8EHF,200,20.0,583,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,DANYI APEYEME,0,E,42,20.0,7,N,10,25.0,0.7055555555555555,7.173611111111112,0.012314267500182,0.1252031331465355,803.0,72.58441925048828,72.58441925048828,,2022-11-01 00:00:00,NOTIFIER,2023-02-05 04:26:35,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,96.4,96.6,1
92540786,RECORDED,NOT MODIFY,GE84,122010273,DANYI FLEX,,T01,TGO,TGO,92540786,,,,,,2022-01-31 00:00:00,,,1,104.9,,,,NORMAL,,,,,,BC,4,,F8EHF,200,20.0,583,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,DANYI2,0,E,42,20.0,7,N,10,25.0,0.7055555555555555,7.173611111111112,0.012314267500182,0.1252031331465355,803.0,76.07293701171875,76.13538360595703,,2022-09-06 00:00:00,NOTIFIER,2024-02-03 13:38:16,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,104.8,105.0,1
92409865,RECORDED,NOT MODIFY,GE84,121010368,DAPAONG2,,T01,TGO,TGO,RADIO MARIA,RADIO MARIA,,,,,2022-01-31 00:00:00,,,1,88.5,,,,NORMAL,,,,,,BC,4,,F8EHF,200,20.0,44,20.0,100.0,20.0,0.1,,,,,h,ND,0.0,,DAPAONG,0,E,10,14.0,10,N,51,23.0,0.1705555555555555,10.856388888888889,0.0029767560020125,0.1894797309880367,275.0,78.24124145507812,78.24124145507812,,2022-09-06 00:00:00,NOTIFIER,2022-09-03 00:55:57,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,88.4,88.6,1
92409867,RECORDED,NOT MODIFY,GE84,121010370,DAPAONG1,,T01,TGO,TGO,RADIO MECAP,RADIO MECAP,,,,,2022-01-31 00:00:00,,,1,90.5,,,,NORMAL,,,,,,BC,4,,F8EHF,200,20.0,98,20.0,100.0,20.0,0.1,,,,,h,ND,0.0,,DAPAONG,0,E,12,6.0,10,N,49,59.0,0.2016666666666667,10.833055555555555,0.0035197473248551,0.1890724874959047,326.0,70.71466064453125,70.71678161621094,,2022-09-06 00:00:00,NOTIFIER,2022-10-29 02:35:45,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,90.4,90.6,1
92409929,RECORDED,NOT MODIFY,GE84,121010432,DAPAONG6,,T01,TGO,TGO,RADIO KARA,RADIO KARA,,,,,2022-01-31 00:00:00,,,1,91.9,,,,NORMAL,,,,,,BC,4,,F8EHF,200,20.0,64,20.0,100.0,20.0,0.1,,,,,h,ND,0.0,,DAPAONG,0,E,12,2.0,10,N,52,38.0,0.2005555555555555,10.877222222222224,0.0035003547776107,0.1898433412488689,302.0,68.0300521850586,68.0300521850586,,2022-09-06 00:00:00,NOTIFIER,2022-09-03 02:42:14,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,91.8,92.0,1
92409927,RECORDED,NOT MODIFY,GE84,121010430,DAPAONG3,,T01,TGO,TGO,RADIO COURTOISIE,RADIO COURTOISIE,,,,,2022-01-31 00:00:00,,,1,95.5,,,,NORMAL,,,,,,BC,4,,F8EHF,200,25.0,105,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,DAPAONG,0,E,12,21.0,10,N,51,37.0,0.2058333333333333,10.860277777777778,0.0035924693770216,0.1895476049033921,337.0,86.75639343261719,86.75639343261719,,2022-09-06 00:00:00,NOTIFIER,2022-10-29 05:16:43,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,95.4,95.6,1
92409930,RECORDED,NOT MODIFY,GE84,121010433,DAPAONG4,,T01,TGO,TGO,RADIO LOME,RADIO LOME,,,,,2022-01-31 00:00:00,,,1,99.3,,,,NORMAL,,,,,,BC,4,,F8EHF,200,20.0,64,20.0,100.0,20.0,0.1,,,,,h,ND,0.0,,DAPAONG,0,E,12,2.0,10,N,52,38.0,0.2005555555555555,10.877222222222224,0.0035003547776107,0.1898433412488689,302.0,82.78153991699219,82.78185272216797,,2022-09-06 00:00:00,NOTIFIER,2022-10-29 07:23:42,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,99.2,99.4,1
92409928,RECORDED,NOT MODIFY,GE84,121010431,DAPAONG,,T01,TGO,TGO,RADIO RURALE,RADIO RURALE,,,,,2021-02-15 00:00:00,,,1,102.5,,,,NORMAL,,,,,,BC,4,,F8EHF,200,25.0,69,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,DAPAONG,0,E,12,2.0,10,N,52,38.0,0.2005555555555555,10.877222222222224,0.0035003547776107,0.1898433412488689,302.0,80.5061264038086,80.5061264038086,,2022-11-01 00:00:00,NOTIFIER,2022-10-29 09:24:39,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,102.4,102.6,1
92409869,RECORDED,NOT MODIFY,GE84,121010372,DJARKPAGAN,,T01,TGO,TGO,RADIO KARA A DJAR,RADIO KARA A DJAR,,,,,2022-01-31 00:00:00,,,1,91.3,,,,NORMAL,,,,,,BC,4,,F8EHF,200,20.0,78,20.0,100.0,20.0,0.1,,,,,h,ND,0.0,,DJARKPAGAN,0,E,33,46.0,8,N,46,54.0,0.5627777777777778,8.781666666666668,0.009822325179279,0.1532689971459661,193.0,78.78507995605469,78.78742980957031,,2022-09-06 00:00:00,NOTIFIER,2022-10-29 03:02:33,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,91.2,91.4,1
92409912,RECORDED,NOT MODIFY,GE84,121010415,EST MONO1,,T01,TGO,TGO,RADIO KARA,RADIO KARA,,,,,2022-01-31 00:00:00,,,1,90.7,,,,NORMAL,,,,,,BC,4,,F8EHF,200,20.0,71,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,EST MONO,1,E,17,9.0,7,N,57,31.0,1.2858333333333332,7.958611111111111,0.02244202529856,0.1389039677746908,234.0,79.49903869628906,79.50772857666016,,2022-09-06 00:00:00,NOTIFIER,2022-10-29 02:42:21,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,90.6,90.8,1
92409911,RECORDED,NOT MODIFY,GE84,121010414,EST MONO3,,T01,TGO,TGO,RADIO LOME,RADIO LOME,,,,,2022-01-31 00:00:00,,,1,93.7,,,,NORMAL,,,,,,BC,4,,F8EHF,200,20.0,71,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,EST MONO,1,E,17,9.0,7,N,57,31.0,1.2858333333333332,7.958611111111111,0.02244202529856,0.1389039677746908,234.0,79.75482940673828,79.75930786132812,,2022-09-06 00:00:00,NOTIFIER,2022-10-29 04:18:48,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,93.6,93.8,1
92409846,RECORDED,NOT MODIFY,GE84,121010349,EST MONO,,T01,TGO,TGO,SPORT FM TCHEKELE,SPORT FM TCHEKELE,,,,,2022-01-31 00:00:00,,,1,89.3,,,,NORMAL,,,,,,BC,4,,F8EHF,200,20.0,68,20.0,100.0,20.0,0.1,,,,,h,ND,0.0,,EST MONO ELAVAGNON,1,E,17,24.0,7,N,57,8.0,1.2899999999999998,7.952222222222223,0.0225147473507264,0.1387924606280356,226.0,74.56465911865234,74.56465911865234,,2022-09-06 00:00:00,NOTIFIER,2022-10-29 01:55:04,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,89.2,89.39999999999999,1
92409918,RECORDED,NOT MODIFY,GE84,121010421,GLEI,,T01,TGO,TGO,RADIO BETHEL,RADIO BETHEL,,,,,2022-01-31 00:00:00,,,1,107.7,,,,NORMAL,,,,,,BC,4,,F8EHF,200,20.0,62,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,GLEI,1,E,9,45.0,7,N,18,58.0,1.1625,7.316111111111111,0.0202894525544337,0.1276902273306274,180.0,63.61857604980469,65.0673828125,,2022-09-06 00:00:00,NOTIFIER,2024-02-03 16:14:22,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,107.6,107.8,1
92409878,RECORDED,NOT MODIFY,GE84,121010381,GUERIN KOUKA,,T01,TGO,TGO,RADIO VOIX DAKP,RADIO VOIX DAKP,,,,,2021-02-15 00:00:00,,,1,100.9,,,,NORMAL,,,,,,BC,4,,F8EHF,200,25.0,70,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,GUERIN KOUKA,0,E,36,34.0,9,N,41,15.0,0.6094444444444445,9.6875,0.010636812163543,0.1690787712869478,200.0,66.6272964477539,66.6272964477539,,2022-11-01 00:00:00,NOTIFIER,2022-10-29 08:20:31,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,100.8,101.0,1
92540791,RECORDED,NOT MODIFY,GE84,122010278,KAMBOLE FLEX,,T01,TGO,TGO,92540791,,,,,,2022-01-31 00:00:00,,,1,101.2,,,,NORMAL,,,,,,BC,4,,F8EHF,200,25.0,56,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,KAMBOLE,1,E,35,46.0,8,N,44,31.0,1.5961111111111113,8.741944444444444,0.0278573941165534,0.1525757135819795,326.0,60.67202377319336,61.12404251098633,,2022-09-06 00:00:00,NOTIFIER,2022-10-29 08:32:32,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,101.1,101.3,1
92409859,RECORDED,NOT MODIFY,GE84,121010362,KAMBOLI,,T01,TGO,TGO,RADIO KAMBOLI,RADIO KAMBOLI,,,,,2021-02-15 00:00:00,,,1,107.7,,,,NORMAL,,,,,,BC,4,,F8EHF,200,25.0,60,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,KAMBOLI,1,E,31,55.0,9,N,7,16.0,1.5319444444444443,9.121111111111112,0.0267374745131904,0.1591934203291245,388.0,58.52142333984375,58.554779052734375,,2022-11-01 00:00:00,NOTIFIER,2024-02-03 16:14:22,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,107.6,107.8,1
92409863,RECORDED,NOT MODIFY,GE84,121010366,KANTE,,T01,TGO,TGO,RADIO KERAN,RADIO KERAN,,,,,2021-02-15 00:00:00,,,1,89.5,,,,NORMAL,,,,,,BC,4,,F8EHF,200,20.0,77,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,KANTE,1,E,2,12.0,9,N,58,9.0,1.0366666666666668,9.969166666666666,0.0180932465790075,0.1739947820133984,242.0,84.39669036865234,84.39669036865234,,2022-11-01 00:00:00,NOTIFIER,2022-10-29 02:02:25,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,89.4,89.6,1
92409861,RECORDED,NOT MODIFY,GE84,121010364,KARA4,,T01,TGO,TGO,RADIO MARIA,RADIO MARIA,,,,,2022-01-31 00:00:00,,,1,89.5,,,,NORMAL,,,,,,BC,4,,F8EHF,200,20.0,46,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,KARA,1,E,12,19.0,9,N,32,43.0,1.2052777777777777,9.545277777777777,0.0210360656233424,0.166596525239667,293.0,80.02806854248047,80.18060302734375,,2022-09-06 00:00:00,NOTIFIER,2024-02-03 02:09:52,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,89.4,89.6,1
92409883,RECORDED,NOT MODIFY,GE84,121010386,KARA,,T01,TGO,TGO,RADIO KARA,RADIO KARA,,,,,2022-01-31 00:00:00,,,1,91.5,,,,NORMAL,,,,,,BC,4,,F8EHF,200,20.0,70,20.0,100.0,20.0,0.1,,,,,h,ND,0.0,,KARA,1,E,12,11.0,9,N,33,32.0,1.2030555555555555,9.55888888888889,0.0209972805288536,0.1668340839434107,317.0,81.97146606445312,81.97146606445312,,2022-09-06 00:00:00,NOTIFIER,2022-09-03 02:30:20,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,91.4,91.6,1
92409881,RECORDED,NOT MODIFY,GE84,121010384,KARA6,,T01,TGO,TGO,RADIO ASSAFA,RADIO ASSAFA,,,,,2022-01-31 00:00:00,,,1,94.3,,,,NORMAL,,,,,,BC,4,,F8EHF,200,20.0,70,20.0,100.0,20.0,0.1,,,,,h,ND,0.0,,KARA,1,E,12,11.0,9,N,33,32.0,1.2030555555555555,9.55888888888889,0.0209972805288536,0.1668340839434107,317.0,77.10218048095703,77.10218048095703,,2022-09-06 00:00:00,NOTIFIER,2022-09-03 03:58:12,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,94.2,94.4,1
92409931,RECORDED,NOT MODIFY,GE84,121010434,KARA2,,T01,TGO,TGO,RADIO TABALA,RADIO TABALA,,,,,2021-02-15 00:00:00,,,1,97.1,,,,NORMAL,,,,,,BC,4,,F8EHF,200,25.0,55,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,KARA,1,E,12,41.0,9,N,33,0.0,1.2113888888888888,9.55,0.0211427246331865,0.1666789435654556,297.0,67.82354736328125,67.82354736328125,,2022-11-01 00:00:00,NOTIFIER,2022-10-29 06:09:29,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,97.0,97.2,1
92409860,RECORDED,NOT MODIFY,GE84,121010363,KARA3,,T01,TGO,TGO,RADIO VISION FM,RADIO VISION FM,,,,,2021-02-15 00:00:00,,,1,100.1,,,,NORMAL,,,,,,BC,4,,F8EHF,200,25.0,55,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,KARA,1,E,12,41.0,9,N,33,0.0,1.2113888888888888,9.55,0.0211427246331865,0.1666789435654556,297.0,66.38758850097656,66.38758850097656,,2022-11-01 00:00:00,NOTIFIER,2022-10-29 07:50:46,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,100.0,100.2,1
92409894,RECORDED,NOT MODIFY,GE84,121010397,LOME RADIO KARA,,T01,TGO,TGO,RADIO KARA LOM,RADIO KARA LOM,,,,,2021-02-15 00:00:00,,,1,101.5,,,,NORMAL,,,,,,BC,4,,F8EHF,200,20.0,47,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,KARA,1,E,12,46.0,6,N,11,18.0,1.2127777777777775,6.1883333333333335,0.0211669653172419,0.1080067918775806,26.0,73.74506378173828,73.74506378173828,,2022-11-01 00:00:00,NOTIFIER,2022-10-29 08:44:14,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,101.4,101.6,1
92409880,RECORDED,NOT MODIFY,GE84,121010383,KARA7,,T01,TGO,TGO,RADIO KOZAH,RADIO KOZAH,,,,,2021-02-15 00:00:00,,,1,105.5,,,,NORMAL,,,,,,BC,4,,F8EHF,200,25.0,49,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,KARA,1,E,11,3.0,9,N,32,48.0,1.1841666666666666,9.546666666666669,0.0206676072256991,0.1666207659237225,293.0,66.57300567626953,66.57300567626953,,2022-11-01 00:00:00,NOTIFIER,2022-10-29 11:29:58,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,105.4,105.6,1
92409882,RECORDED,NOT MODIFY,GE84,121010385,KARA5,,T01,TGO,TGO,RADIO MISSIONNAIRE,RADIO MISSIONNAIRE,,,,,2022-01-31 00:00:00,,,1,106.3,,,,NORMAL,,,,,,BC,4,,F8EHF,200,20.0,55,20.0,100.0,20.0,0.1,,,,,h,ND,0.0,,KARA,1,E,12,12.0,9,N,33,21.0,1.2033333333333334,9.555833333333334,0.0210021286656647,0.1667807544384886,303.0,69.72526550292969,69.78140258789062,,2022-09-06 00:00:00,NOTIFIER,2022-10-29 12:06:01,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,106.2,106.4,1
92540793,RECORDED,NOT MODIFY,GE84,122010280,KARA FLEX,,T01,TGO,TGO,FLEX,FLEX,,,,,2022-01-31 00:00:00,,,1,95.9,,,,NORMAL,,,,,,BC,4,,F8EHF,200,25.0,55,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,KARA8,1,E,12,41.0,9,N,33,0.0,1.2113888888888888,9.55,0.0211427246331865,0.1666789435654556,297.0,67.79582977294922,67.79582977294922,,2022-09-06 00:00:00,NOTIFIER,2022-09-03 04:50:51,,RECORDED,RECORDED,False,True,False,False,True,2022-08-01 00:00:00,,,,False,False,,,,,,,,,,95.8,96.0,1
92692606,RECORDED,NOT MODIFY,GE84,123025951,TGO-KARA RADIO EPHAT,,T01,TGO,TGO,RADIO EPHATHA,RADIO EPHATHA,,,,,2023-03-02 00:00:00,,,1,104.9,,,,NORMAL,,,,,,BC,4,,F8EHF,200,25.0,55,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,KARA8,1,E,12,41.0,9,N,33,0.0,1.2113888888888888,9.55,0.0211427246331865,0.1666789435654556,297.0,73.52111053466797,73.52111053466797,,2024-02-06 00:00:00,NOTIFIER,2024-02-03 13:38:17,,RECORDED,RECORDED,False,True,False,False,True,2023-11-30 00:00:00,,,,False,False,,,,,,,,,,104.8,105.0,1
