terrakey,intent,mod_type,fragment,assgn_id,adm_ref_id,plan_adm_ref_id,notice_typ,adm,ctry,network,stn_id,addr_code,op_agcy,d_adm_ntc,d_inuse,d_rcv,d_expiry,prov,region,transmitter.frq,freq_vcarr,freq_scarr,tv_chan,freq_stabl,oset_v_12,oset_v_khz,oset_s_12,oset_s_khz,offset_khz,stn_cls,tran_sys,color,emi_cls,bdwdth,transmitter.alt,eff_hgtmax,erp_dbw,transmitter.txw,erp_h_dbw,erp_h_kw,erp_v_dbw,erp_v_kw,erp_beam_tilt_dbw,beam_tilt_angle,antenna.pol,ant_dir,antenna.azi,pwr_ratio,site,long_deg,long_ew,long_min,long_sec,lat_deg,lat_ns,lat_min,lat_sec,transmitter.lon,transmitter.lat,long_rdn,lat_rdn,site_alt,eu_ref,eu,fdg_observ,d_recog,src_notice,d_updated,src_update,stage,amend_type,is_notice,is_public,is_resub,is_digital,is_pub_req,d_pub_req,target,plan_entry,assgn_code,are_rmk_conds_met,has_signed_commitment,sfn_id,assoc_allot_id,assoc_allot_sfn_id,spect_mask,rx_mode,ref_plan_cfg,freq_block,pwr_dens,pwr_dens_reference,freq_min,freq_max,antenna.ant
92534419,RECORDED,MINOR,GE84,84042232,BEN09_CALAVI_98.2,,T01,BEN,BEN,92534419,,,,,,1984-12-07 00:00:00,,,1,98.2,,,,NORMAL,,,,,,BC,4,,F8EHF,300,50.0,49,35.0,3162.2776601683795,35.0,3.1622776601683795,,,,,h,ND,0.0,,ABOMEY CALAVI,2,E,25,0.0,6,N,30,0.0,2.4166666666666665,6.5,0.0421787902565289,0.1134464013796295,-1.0,63.069,72.4309310913086,,1984-12-07 00:00:00,NOTIFIER,2022-10-29 06:45:17,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,98.05,98.35,1
5130354,RECORDED,NOT MODIFY,NTFD_RR,110044337,,,TB2,BEN,BEN,5130354,,B,,,2010-05-01 00:00:00,2010-05-09 00:00:00,,RR11.2,1,98.2,,,,NORMAL,,,,,,BC,4,,F8EHF,300,0.0,300,47.0,50118.72336272722,47.0,50.11872336272722,,,,,h,ND,0.0,,ABOMEY CALAVI,2,E,25,0.0,6,N,30,0.0,2.4166666666666665,6.5,0.0421787902565289,0.1134464013796295,0.0,,,,2010-05-09 00:00:00,NOTIFIER,2013-05-29 11:18:56,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,98.05,98.35,1
92534421,RECORDED,MINOR,GE84,110044319,BEN11_CALAVI_102.3,,T01,BEN,BEN,92534421,,,,,,2010-05-09 00:00:00,,,1,102.3,,,,NORMAL,,,,,,BC,4,,F8EHF,300,60.0,73,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,ABOMEY CALAVI,2,E,22,6.0,6,N,34,34.0,2.368333333333333,6.576111111111111,0.0413352144513983,0.1147747908658696,14.0,76.36436462402344,76.86248016357422,,2011-03-08 00:00:00,NOTIFIER,2023-02-05 07:37:43,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,102.15,102.45,1
92534423,RECORDED,MINOR,GE84,110051601,BEN13_CALAVI_104.7,,T01,BEN,BEN,92534423,,,,,,2010-05-31 00:00:00,,,1,104.7,,,,NORMAL,,,,,,BC,4,,F8EHF,300,60.0,78,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,ABOMEY CALAVI,2,E,21,0.0,6,N,27,0.0,2.35,6.45,0.041015237421866,0.1125737367536323,18.0,70.329,82.2240219116211,,2011-03-08 00:00:00,NOTIFIER,2023-02-05 09:08:16,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,104.55,104.85,1
5687507,RECORDED,NOT MODIFY,NTFD_RR,113115568,,,TB2,BEN,BEN,5687507,,A,16.0,,2012-09-10 00:00:00,2013-07-26 00:00:00,,RR11.2,1,104.7,,,,NORMAL,,,,,,BC,4,,F8EHF,300,181.0,199,34.0,2511.8864315095802,,,34.0,2.51188643150958,,,v,ND,0.0,,ABOMEY CALAVI,2,E,21,0.0,6,N,27,0.0,2.35,6.45,0.041015237421866,0.1125737367536323,18.0,,,,2013-07-26 00:00:00,NOTIFIER,2013-09-25 11:17:14,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,104.55,104.85,1
92534420,RECORDED,MINOR,GE84,110044184,BEN10_CALAVI_106.3,,T01,BEN,BEN,92534420,,,,,,2010-05-09 00:00:00,,,1,106.3,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,55,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,ABOMEY CALAVI,2,E,25,0.0,6,N,30,0.0,2.4166666666666665,6.5,0.0421787902565289,0.1134464013796295,20.0,76.909,77.37427520751953,,2011-03-08 00:00:00,NOTIFIER,2022-10-29 12:06:01,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,106.15,106.45,1
5687572,RECORDED,NOT MODIFY,NTFD_RR,113115633,,,TB2,BEN,BEN,5687572,,A,8.0,,2012-09-10 00:00:00,2013-07-26 00:00:00,,RR11.2,1,106.3,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,55,35.0,3162.2776601683795,,,35.0,3.1622776601683795,,,v,D,0.0,,ABOMEY CALAVI,2,E,25,0.0,6,N,30,0.0,2.4166666666666665,6.5,0.0421787902565289,0.1134464013796295,20.0,,,,2013-07-26 00:00:00,NOTIFIER,2013-09-25 11:17:14,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,106.15,106.45,0
81200220,RECORDED,,GE06D,106503463,BEN_084042231_2,,DS1,BEN,BEN,81200220,,,,,,2006-06-07 00:00:00,,,1,206.352,,,,,,,,,,BC,,,X7EXF,1536,75.0,300,20.0,100.0,20.0,0.1,,,,,h,ND,0.0,,ABOMEY CALAVI,2,E,25,0.0,6,N,30,0.0,2.4166666666666665,6.5,0.0421787902565289,0.1134464013796295,0.0,,,,2006-06-08 00:00:00,ITU,2019-03-03 02:46:55,,RECORDED,RECORDED,False,True,False,True,False,,,1.0,S,False,False,,,,1,,RPC5,9C,,,205.584,207.12,1
81200329,RECORDED,,GE06D,106503835,BEN_084042233_3,,DS1,BEN,BEN,81200329,,,,,,2006-06-07 00:00:00,,,1,209.936,,,,,,,,,,BC,,,X7EXF,1536,75.0,300,20.0,100.0,20.0,0.1,,,,,h,ND,0.0,,ABOMEY CALAVI,2,E,25,0.0,6,N,30,0.0,2.4166666666666665,6.5,0.0421787902565289,0.1134464013796295,0.0,,,,2006-06-08 00:00:00,ITU,2019-03-03 02:46:55,,RECORDED,RECORDED,False,True,False,True,False,,,1.0,S,False,False,,,,1,,RPC5,10A,,,209.168,210.704,1
81200274,RECORDED,,GE06D,106504073,BEN_084042232_0,,DS1,BEN,BEN,81200274,,,,,,2006-06-07 00:00:00,,,1,211.648,,,,,,,,,,BC,,,X7EXF,1536,75.0,300,20.0,100.0,20.0,0.1,,,,,h,ND,0.0,,ABOMEY CALAVI,2,E,25,0.0,6,N,30,0.0,2.4166666666666665,6.5,0.0421787902565289,0.1134464013796295,0.0,,,,2006-06-08 00:00:00,ITU,2019-03-03 02:46:55,,RECORDED,RECORDED,False,True,False,True,False,,,1.0,S,False,False,,,,1,,RPC5,10B,,,210.88,212.416,1
