terrakey,intent,mod_type,fragment,assgn_id,adm_ref_id,plan_adm_ref_id,notice_typ,adm,ctry,network,stn_id,addr_code,op_agcy,d_adm_ntc,d_inuse,d_rcv,d_expiry,prov,region,transmitter.frq,freq_vcarr,freq_scarr,tv_chan,freq_stabl,oset_v_12,oset_v_khz,oset_s_12,oset_s_khz,offset_khz,stn_cls,tran_sys,color,emi_cls,bdwdth,transmitter.alt,eff_hgtmax,erp_dbw,transmitter.txw,erp_h_dbw,erp_h_kw,erp_v_dbw,erp_v_kw,erp_beam_tilt_dbw,beam_tilt_angle,antenna.pol,ant_dir,antenna.azi,pwr_ratio,site,long_deg,long_ew,long_min,long_sec,lat_deg,lat_ns,lat_min,lat_sec,transmitter.lon,transmitter.lat,long_rdn,lat_rdn,site_alt,eu_ref,eu,fdg_observ,d_recog,src_notice,d_updated,src_update,stage,amend_type,is_notice,is_public,is_resub,is_digital,is_pub_req,d_pub_req,target,plan_entry,assgn_code,are_rmk_conds_met,has_signed_commitment,sfn_id,assoc_allot_id,assoc_allot_sfn_id,spect_mask,rx_mode,ref_plan_cfg,freq_block,pwr_dens,pwr_dens_reference,freq_min,freq_max,antenna.ant
92534283,RECORDED,MAJOR,GE84,84108071,BUJ-102.9-2021,,T01,BDI,BDI,92534283,,,,,,2022-01-28 00:00:00,,,1,102.9,,,,NORMAL,,,,,,BC,4,,F8EHF,300,30.0,46,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,BUJUMBURA,29,E,21,17.0,3,S,23,13.0,29.354722222222225,-3.3869444444444445,0.5123365537861158,-0.0591133321376847,783.0,77.91810607910156,77.91810607910156,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 15:21:52,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,102.75,103.05,1
92169866,RECORDED,NOT MODIFY,NTFD_RR,120047030,,,TB2,BDI,BDI,92169866,,A,2.0,,1984-01-01 00:00:00,2020-03-03 00:00:00,,RR11.2,1,102.9,,,,NORMAL,,,,,,BC,1,,F3EGN,180,75.0,75,20.9,123.02687708123811,20.9,0.1230268770812381,,,,,h,ND,0.0,,BUJUMBURA,29,E,21,0.0,3,S,23,0.0,29.35,-3.3833333333333333,0.512254135460327,-0.0590503063591404,780.0,,,,2020-03-03 00:00:00,NOTIFIER,2020-04-21 15:40:00,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,102.81,102.99,1
92534391,RECORDED,NOT MODIFY,GE84,122002568,BUJ103.3,,T01,BDI,BDI,92534391,,,,,,2022-01-28 00:00:00,,,1,103.3,,,,NORMAL,,,,,,BC,4,,F8EHF,300,30.0,46,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,BUJUMBURA,29,E,21,17.0,3,S,23,13.0,29.354722222222225,-3.3869444444444445,0.5123365537861158,-0.0591133321376847,783.0,97.49789428710938,97.49789428710938,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 15:48:56,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,103.15,103.45,1
92534260,RECORDED,NOT MODIFY,GE84,122002437,BUJUMBURA,,T01,BDI,BDI,92534260,,,,,,2022-01-28 00:00:00,,,1,104.0,,,,NORMAL,,,,,,BC,4,,F8EHF,300,45.0,46,25.0,316.2277660168379,,,25.0,0.3162277660168379,,,v,ND,0.0,,BUJUMBURA,29,E,21,17.0,3,S,23,13.0,29.354722222222225,-3.3869444444444445,0.5123365537861158,-0.0591133321376847,783.0,85.64595031738281,85.64595031738281,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 16:37:08,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,103.85,104.15,1
92534257,RECORDED,NOT MODIFY,GE84,122002434,BURURI,,T01,BDI,BDI,92534257,,,,,,2022-01-28 00:00:00,,,1,92.9,,,,NORMAL,,,,,,BC,4,,F8EHF,300,30.0,708,25.0,316.2277660168379,,,25.0,0.3162277660168379,,,v,ND,0.0,,BURURI,29,E,37,10.0,3,S,56,43.0,29.619444444444444,-3.945277777777778,0.5169568281670894,-0.0688580871279862,1887.0,66.24833679199219,66.24833679199219,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 05:17:02,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,92.75,93.05,1
92534365,RECORDED,MAJOR,GE84,120238547,Buye96.3-2020,,T01,BDI,BDI,92534365,,,,,,2022-01-28 00:00:00,,,1,96.3,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,461,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,BUYE,29,E,49,8.0,2,S,51,45.0,29.81888888888889,-2.8625000000000003,0.5204377903974559,-0.0499600498383368,1841.0,71.38126373291016,71.38126373291016,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 08:39:38,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,96.15,96.45,1
92534253,RECORDED,NOT MODIFY,GE84,122002430,CANKUZO,,T01,BDI,BDI,92534253,,,,,,2022-01-28 00:00:00,,,1,95.9,,,,NORMAL,,,,,,BC,4,,F8EHF,300,30.0,220,25.0,316.2277660168379,,,25.0,0.3162277660168379,,,v,ND,0.0,,CANKUZO,30,E,32,56.0,3,S,13,3.0,30.54888888888889,-3.2175,0.5331786939370143,-0.0561559686829166,1618.0,68.03450775146484,68.03450775146484,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 08:14:59,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,95.75,96.05,1
92534366,RECORDED,MAJOR,GE84,120238548,CIB97-2020,,T01,BDI,BDI,92534366,,,,,,2022-01-28 00:00:00,,,1,97.0,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,111,25.0,316.2277660168379,,,25.0,0.3162277660168379,,,v,ND,0.0,,CIBITOKE,29,E,7,15.0,2,S,56,56.0,29.120833333333334,-2.9488888888888893,0.5082544225911735,-0.0514678203865874,902.0,93.39910125732422,93.39910125732422,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 09:18:10,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,96.85,97.15,1
92534247,RECORDED,NOT MODIFY,GE84,122002424,CIBITOKE,,T01,BDI,BDI,92534247,,,,,,2022-01-28 00:00:00,,,1,104.1,,,,NORMAL,,,,,,BC,4,,F8EHF,300,30.0,123,25.0,316.2277660168379,,,25.0,0.3162277660168379,,,v,ND,0.0,,CIBITOKE,29,E,7,26.0,2,S,53,12.0,29.12388888888889,-2.8866666666666667,0.5083077520960955,-0.0503818377409021,938.0,75.6705551147461,75.6705551147461,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 16:44:16,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,103.95,104.25,1
1503542,RECORDED,,NTFD_RR,80208071,,,1A4,BDI,BDI,1503542,,A,,,1966-08-01 00:00:00,,,,1,92.6,,,,,,,,,,BC,,,F3E--,180,30.0,150,24.0,251.188643150958,24.0,0.251188643150958,,,,,h,ND,0.0,,CORDAC,29,E,21,0.0,3,S,23,0.0,29.35,-3.3833333333333333,0.512254135460327,-0.0590503063591404,,,,H,1974-10-21 00:00:00,NOTIFIER,2020-02-06 13:58:54,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,92.51,92.69,1
92534251,RECORDED,NOT MODIFY,GE84,122002428,GITEGA,,T01,BDI,BDI,92534251,,,,,,2022-01-28 00:00:00,,,1,87.6,,,,NORMAL,,,,,,BC,3,,F8EHF,200,30.0,86,25.0,316.2277660168379,,,25.0,0.3162277660168379,,,v,ND,0.0,,GITEGA,29,E,51,32.0,3,S,21,48.0,29.85888888888889,-3.3633333333333333,0.5211359220982537,-0.0587012405087416,1626.0,84.04916381835938,84.04916381835938,,2024-05-28 00:00:00,NOTIFIER,2024-08-24 23:58:09,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,87.5,87.69999999999999,1
92534371,RECORDED,MAJOR,GE84,120238553,GIT92.5-2020,,T01,BDI,BDI,92534371,,,,,,2022-01-28 00:00:00,,,1,92.2,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,91,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,GITEGA,29,E,51,32.0,3,S,21,48.0,29.85888888888889,-3.3633333333333333,0.5211359220982537,-0.0587012405087416,1626.0,79.31195831298828,79.31195831298828,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 04:38:08,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,92.05,92.35,1
92534342,RECORDED,MAJOR,GE84,115030714,2015-64,,T01,BDI,BDI,92534342,,,,,,2022-01-28 00:00:00,,,1,96.5,,,,NORMAL,,,,,,BC,4,,F8EHF,300,30.0,204,24.0,251.188643150958,,,24.0,0.251188643150958,,,v,ND,0.0,,GITEGA,29,E,55,46.0,3,S,25,44.0,29.92944444444445,-3.428888888888889,0.5223673488482719,-0.0598454007961601,1687.0,94.4608383178711,94.4608383178711,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 08:50:53,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,96.35,96.65,1
92169856,RECORDED,NOT MODIFY,NTFD_RR,120047020,2015-64,2015-64,TB2,BDI,BDI,92169856,,A,6.0,,2010-01-01 00:00:00,2020-03-03 00:00:00,,RR11.2,1,96.5,,,,NORMAL,,,,,,BC,1,,F3EGN,180,80.0,254,25.0,316.2277660168379,25.0,0.3162277660168379,,,,,h,ND,0.0,,GITEGA,29,E,55,46.0,3,S,25,44.0,29.92944444444445,-3.428888888888889,0.5223673488482719,-0.0598454007961601,1686.0,,,,2020-03-03 00:00:00,NOTIFIER,2020-04-21 15:40:00,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,96.41,96.59,1
92534343,RECORDED,MAJOR,GE84,115030715,2015-65,,T01,BDI,BDI,92534343,,,,,,2022-01-28 00:00:00,,,1,98.4,,,,NORMAL,,,,,,BC,4,,F8EHF,300,30.0,204,24.0,251.188643150958,,,24.0,0.251188643150958,,,v,ND,0.0,,GITEGA,29,E,55,46.0,3,S,25,44.0,29.92944444444445,-3.428888888888889,0.5223673488482719,-0.0598454007961601,1687.0,81.20748901367188,81.20748901367188,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 10:36:50,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,98.25,98.55,1
92169860,RECORDED,NOT MODIFY,NTFD_RR,120047024,2015-65,2015-65,TB2,BDI,BDI,92169860,,A,6.0,,2003-01-01 00:00:00,2020-03-03 00:00:00,,RR11.2,1,98.4,,,,NORMAL,,,,,,BC,1,,F3EGN,180,80.0,254,25.0,316.2277660168379,25.0,0.3162277660168379,,,,,h,ND,0.0,,GITEGA,29,E,55,46.0,3,S,25,44.0,29.92944444444445,-3.428888888888889,0.5223673488482719,-0.0598454007961601,1686.0,,,,2020-03-03 00:00:00,NOTIFIER,2020-04-21 15:40:00,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,98.31,98.49,1
92534344,RECORDED,MAJOR,GE84,115030716,2015-66,,T01,BDI,BDI,92534344,,,,,,2022-01-28 00:00:00,,,1,99.6,,,,NORMAL,,,,,,BC,4,,F8EHF,300,30.0,204,24.0,251.188643150958,,,24.0,0.251188643150958,,,v,ND,0.0,,GITEGA,29,E,55,46.0,3,S,25,44.0,29.92944444444445,-3.428888888888889,0.5223673488482719,-0.0598454007961601,1687.0,81.1132583618164,81.1132583618164,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 11:46:49,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,99.45,99.75,1
92169864,RECORDED,NOT MODIFY,NTFD_RR,120047028,2015-66,2015-66,TB2,BDI,BDI,92169864,,A,6.0,,2012-01-01 00:00:00,2020-03-03 00:00:00,,RR11.2,1,99.6,,,,NORMAL,,,,,,BC,1,,F3EGN,180,80.0,254,25.0,316.2277660168379,25.0,0.3162277660168379,,,,,h,ND,0.0,,GITEGA,29,E,55,46.0,3,S,25,44.0,29.92944444444445,-3.428888888888889,0.5223673488482719,-0.0598454007961601,1686.0,,,,2020-03-03 00:00:00,NOTIFIER,2020-04-21 15:40:00,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,99.51,99.69,1
92534345,RECORDED,MAJOR,GE84,115030717,2015-67,,T01,BDI,BDI,92534345,,,,,,2022-01-28 00:00:00,,,1,104.1,,,,NORMAL,,,,,,BC,4,,F8EHF,300,30.0,204,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,GITEGA,29,E,55,46.0,3,S,25,44.0,29.92944444444445,-3.428888888888889,0.5223673488482719,-0.0598454007961601,1687.0,88.26985168457031,88.26985168457031,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 16:44:16,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,103.95,104.25,1
92169867,RECORDED,NOT MODIFY,NTFD_RR,120047031,2015-67,2015-67,TB2,BDI,BDI,92169867,,A,6.0,,2015-01-01 00:00:00,2020-03-03 00:00:00,,RR11.2,1,104.1,,,,NORMAL,,,,,,BC,1,,F3EGN,180,80.0,254,20.0,100.0,20.0,0.1,,,,,h,ND,0.0,,GITEGA,29,E,55,46.0,3,S,25,44.0,29.92944444444445,-3.428888888888889,0.5223673488482719,-0.0598454007961601,1686.0,,,,2020-03-03 00:00:00,NOTIFIER,2020-04-21 15:40:00,,RECORDED,RECORDED,False,True,False,False,False,,,,,False,False,,,,,,,,,,104.01,104.19,1
92534355,RECORDED,MAJOR,GE84,120238536,INANZ88.0-2020,,T01,BDI,BDI,92534355,,,,,,2022-01-28 00:00:00,,,1,88.0,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,934,28.0,630.9573444801932,,,28.0,0.6309573444801932,,,v,ND,0.0,,INANZERWE,29,E,44,21.0,4,S,3,51.0,29.739166666666662,-4.064166666666667,0.5190463751326715,-0.070933089683135,2486.0,98.79035949707033,98.79035949707033,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 00:23:52,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,87.85,88.15,1
92534357,RECORDED,MAJOR,GE84,120238538,INANZ89.9-2020,,T01,BDI,BDI,92534357,,,,,,2022-01-28 00:00:00,,,1,89.9,,,,NORMAL,,,,,,BC,4,,F8EHF,300,25.0,924,28.0,630.9573444801932,,,28.0,0.6309573444801932,,,v,ND,0.0,,INANZERWE,29,E,44,21.0,4,S,3,51.0,29.739166666666662,-4.064166666666667,0.5190463751326715,-0.070933089683135,2486.0,65.08634948730469,65.08634948730469,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 02:24:29,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,89.75,90.05000000000001,1
92534356,RECORDED,MAJOR,GE84,120238537,INANZ102.2-2020,,T01,BDI,BDI,92534356,,,,,,2022-01-28 00:00:00,,,1,102.2,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,934,28.0,630.9573444801932,,,28.0,0.6309573444801932,,,v,ND,0.0,,INANZERWE,29,E,44,21.0,4,S,3,51.0,29.739166666666662,-4.064166666666667,0.5190463751326715,-0.070933089683135,2486.0,67.64008331298828,67.64347839355469,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 14:34:21,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,102.05,102.35,1
92534358,RECORDED,MAJOR,GE84,120238539,INANZ104.1-2020,,T01,BDI,BDI,92534358,,,,,,2022-01-28 00:00:00,,,1,104.1,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,934,28.0,630.9573444801932,,,28.0,0.6309573444801932,,,v,ND,0.0,,INANZERWE,29,E,44,21.0,4,S,3,51.0,29.739166666666662,-4.064166666666667,0.5190463751326715,-0.070933089683135,2486.0,68.62361907958984,68.62361907958984,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 16:44:16,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,103.95,104.25,1
81000163,RECORDED,,GE06D,106501477,BDI202,,DS1,BDI,BDI,81000163,,,,,,2006-06-07 00:00:00,,,1,187.072,,,,,,,,,,BC,,,X7EXF,1536,55.0,431,30.0,1000.0,30.0,1.0,,,,,h,ND,0.0,,INANZERWE,29,E,45,0.0,4,S,3,0.0,29.75,-4.05,0.5192354524683043,-0.0706858347057691,1941.0,,,,2006-06-08 00:00:00,ITU,2019-03-03 02:46:55,,RECORDED,RECORDED,False,True,False,True,False,,,1.0,S,False,False,,,,1,,RPC4,6D,,,186.304,187.84,1
92534360,RECORDED,MAJOR,GE84,120238542,KAB90.5-2020,,T01,BDI,BDI,92534360,,,,,,2022-01-28 00:00:00,,,1,90.5,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,1005,28.0,630.9573444801932,,,28.0,0.6309573444801932,,,v,ND,0.0,,KABERENGE,29,E,33,46.0,4,S,6,48.0,29.56277777777778,-4.113333333333333,0.5159678082576261,-0.0717912098986988,1769.0,83.25654602050781,83.25654602050781,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 03:00:15,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,90.35,90.65,1
92534361,RECORDED,MAJOR,GE84,120238543,KAB92.6-2020,,T01,BDI,BDI,92534361,,,,,,2022-01-28 00:00:00,,,1,92.6,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,1005,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,KABERENGE,29,E,33,46.0,4,S,6,48.0,29.56277777777778,-4.113333333333333,0.5159678082576261,-0.0717912098986988,1769.0,66.47929382324219,66.47929382324219,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 05:00:37,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,92.45,92.75,1
92534362,RECORDED,MAJOR,GE84,120238544,KAB93.3-2020,,T01,BDI,BDI,92534362,,,,,,2022-01-28 00:00:00,,,1,93.3,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,1005,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,KABERENGE,29,E,33,46.0,4,S,6,48.0,29.56277777777778,-4.113333333333333,0.5159678082576261,-0.0717912098986988,1769.0,102.15149688720705,102.15149688720705,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 05:39:25,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,93.15,93.45,1
92534364,RECORDED,MAJOR,GE84,120238546,KAB94.7-2020,,T01,BDI,BDI,92534364,,,,,,2022-01-28 00:00:00,,,1,94.7,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,1005,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,KABERENGE,29,E,33,46.0,4,S,6,48.0,29.56277777777778,-4.113333333333333,0.5159678082576261,-0.0717912098986988,1769.0,80.31293487548828,80.31293487548828,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 07:01:03,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,94.55,94.85,1
92534368,RECORDED,MAJOR,GE84,120238550,KAB97.7-2020,,T01,BDI,BDI,92534368,,,,,,2022-01-28 00:00:00,,,1,97.7,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,1005,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,KABERENGE,29,E,33,46.0,4,S,6,48.0,29.56277777777778,-4.113333333333333,0.5159678082576261,-0.0717912098986988,1769.0,104.47113037109376,104.47113037109376,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 09:57:04,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,97.55,97.85,1
92534369,RECORDED,MAJOR,GE84,120238551,KAB98-2020,,T01,BDI,BDI,92534369,,,,,,2022-01-28 00:00:00,,,1,98.0,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,1005,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,KABERENGE,29,E,33,46.0,4,S,6,48.0,29.56277777777778,-4.113333333333333,0.5159678082576261,-0.0717912098986988,1769.0,100.11067199707033,100.11067199707033,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 10:14:08,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,97.85,98.15,1
92534370,RECORDED,MAJOR,GE84,120238552,KAB100.4-2020,,T01,BDI,BDI,92534370,,,,,,2022-01-28 00:00:00,,,1,100.4,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,1005,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,KABERENGE,29,E,33,46.0,4,S,6,48.0,29.56277777777778,-4.113333333333333,0.5159678082576261,-0.0717912098986988,1769.0,83.79911041259766,83.79911041259766,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 12:34:38,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,100.25,100.55,1
92360860,RECORDED,NOT MODIFY,GE84,120238541,KAY90.4-2020,,T01,BDI,BDI,92360860,,,,,,2022-01-28 00:00:00,,,1,90.4,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,249,20.0,100.0,,,20.0,0.1,,,v,ND,0.0,,KAYANZA,29,E,38,19.0,2,S,56,16.0,29.63861111111111,-2.937777777777778,0.517291349607055,-0.0512738949141436,1881.0,85.01332092285156,85.01332092285156,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 02:54:08,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,90.25,90.55,1
92534248,RECORDED,NOT MODIFY,GE84,122002425,KAYANZA,,T01,BDI,BDI,92534248,,,,,,2022-01-28 00:00:00,,,1,103.0,,,,NORMAL,,,,,,BC,4,,F8EHF,300,30.0,223,25.0,316.2277660168379,,,25.0,0.3162277660168379,,,v,ND,0.0,,KAYANZA,29,E,37,36.0,2,S,55,5.0,29.62666666666667,-2.918055555555556,0.517082879724178,-0.0509296772005559,1889.0,71.92613220214844,71.92613220214844,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 15:29:01,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,102.85,103.15,1
92534352,RECORDED,NOT MODIFY,GE84,122002529,KIR102.1,,T01,BDI,BDI,92534352,,,,,,2022-01-28 00:00:00,,,1,102.1,,,,NORMAL,,,,,,BC,4,,F8EHF,300,30.0,78,25.0,316.2277660168379,,,25.0,0.3162277660168379,,,v,ND,0.0,,KIRUNDO,30,E,5,36.0,2,S,35,16.0,30.093333333333334,-2.5877777777777777,0.5252277495668181,-0.0451652425321636,1413.0,90.3002700805664,90.30437469482422,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 14:27:40,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,101.95,102.25,1
92534259,RECORDED,NOT MODIFY,GE84,122002436,MAGARA,,T01,BDI,BDI,92534259,,,,,,2022-01-28 00:00:00,,,1,92.0,,,,NORMAL,,,,,,BC,4,,F8EHF,300,30.0,49,25.0,316.2277660168379,,,25.0,0.3162277660168379,,,v,ND,0.0,,MAGARA,29,E,19,9.0,3,S,43,40.0,29.319166666666668,-3.727777777777778,0.5117159922742955,-0.0650619960048986,786.0,70.35713195800781,70.35713195800781,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 04:27:26,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,91.85,92.15,1
92534256,RECORDED,NOT MODIFY,GE84,122002433,MAKAMBA,,T01,BDI,BDI,92534256,,,,,,2022-01-28 00:00:00,,,1,92.0,,,,NORMAL,,,,,,BC,4,,F8EHF,300,30.0,149,25.0,316.2277660168379,,,25.0,0.3162277660168379,,,v,ND,0.0,,MAKAMBA,29,E,48,16.0,4,S,6,8.0,29.80444444444445,-4.102222222222222,0.520185687283279,-0.071597284426255,1515.0,67.05696868896484,67.05696868896484,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 04:27:26,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,91.85,92.15,1
92534268,RECORDED,NOT MODIFY,GE84,122002445,MAKAMBA-1,,T01,BDI,BDI,92534268,,,,,,2022-01-28 00:00:00,,,1,107.7,,,,NORMAL,,,,,,BC,4,,F8EHF,300,30.0,149,25.0,316.2277660168379,,,25.0,0.3162277660168379,,,v,ND,0.0,,MAKAMBA,29,E,48,16.0,4,S,6,8.0,29.80444444444445,-4.102222222222222,0.520185687283279,-0.071597284426255,1515.0,65.89833068847656,65.89833068847656,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 21:19:24,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,107.55,107.85,1
92360873,RECORDED,NOT MODIFY,GE84,120238554,MANG89.4-2020,,T01,BDI,BDI,92360873,,,,,,2022-01-28 00:00:00,,,1,89.4,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,1185,34.0,2511.8864315095802,,,34.0,2.51188643150958,,,v,ND,0.0,,MANGA,29,E,30,57.0,3,S,25,45.0,29.515833333333333,-3.4291666666666667,0.515148473136551,-0.0598502489329712,2512.0,79.33100891113281,79.33100891113281,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 01:55:07,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,89.25,89.55000000000001,1
92534372,RECORDED,MAJOR,GE84,120238555,MANG93.5-2020,,T01,BDI,BDI,92534372,,,,,,2022-01-28 00:00:00,,,1,93.5,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,1185,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,MANGA,29,E,30,57.0,3,S,25,45.0,29.515833333333333,-3.4291666666666667,0.515148473136551,-0.0598502489329712,2512.0,86.11392974853516,86.11392974853516,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 05:50:22,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,93.35,93.65,1
92534373,RECORDED,MAJOR,GE84,120238556,MANG100.4-2020,,T01,BDI,BDI,92534373,,,,,,2022-01-28 00:00:00,,,1,100.4,,,,NORMAL,,,,,,BC,4,,F8EHF,300,35.0,1185,30.0,1000.0,,,30.0,1.0,,,v,ND,0.0,,MANGA,29,E,31,0.0,3,S,23,0.0,29.516666666666666,-3.3833333333333333,0.5151630175469842,-0.0590503063591404,2512.0,98.0268096923828,98.0268096923828,,2024-05-28 00:00:00,NOTIFIER,2024-08-25 12:34:38,,RECORDED,RECORDED,False,True,False,False,True,2024-04-03 00:00:00,,,,False,False,,,,,,,,,,100.25,100.55,1
